GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,MATCHUP,WL,SEASON
0022100859,2022-02-14,1610612751,BKN,BKN vs. SAC,W,2021-22
0022100863,2022-02-14,1610612761,TOR,TOR @ NOP,L,2021-22
0022100862,2022-02-14,1610612757,POR,POR @ MIL,W,2021-22
0022100860,2022-02-14,1610612752,NYK,NYK vs. OKC,L,2021-22
0022100865,2022-02-14,1610612745,HOU,HOU @ UTA,L,2021-22
0022100858,2022-02-14,1610612764,WAS,WAS vs. DET,W,2021-22
0022100857,2022-02-13,1610612750,MIN,MIN @ IND,W,2021-22
0022100856,2022-02-13,1610612737,ATL,ATL @ BOS,L,2021-22
0022100851,2022-02-12,1610612751,BKN,BKN @ MIA,L,2021-22
0022100850,2022-02-12,1610612761,TOR,TOR vs. DEN,L,2021-22
0022100852,2022-02-12,1610612741,CHI,CHI vs. OKC,W,2021-22
0022100853,2022-02-12,1610612742,DAL,DAL vs. LAC,L,2021-22
0022100846,2022-02-12,1610612763,MEM,MEM @ CHA,W,2021-22
0022100849,2022-02-12,1610612755,PHI,PHI vs. CLE,W,2021-22
0022100855,2022-02-12,1610612756,PHX,PHX vs. ORL,W,2021-22
0022100847,2022-02-12,1610612764,WAS,WAS vs. SAC,L,2021-22
0022100854,2022-02-12,1610612744,GSW,GSW vs. LAL,W,2021-22
0022100848,2022-02-12,1610612740,NOP,NOP vs. SAS,L,2021-22
0022100845,2022-02-12,1610612757,POR,POR vs. NYK,W,2021-22
0022100838,2022-02-11,1610612765,DET,DET vs. CHA,L,2021-22
0022100843,2022-02-11,1610612750,MIN,MIN @ CHI,L,2021-22
0022100840,2022-02-11,1610612755,PHI,PHI vs. OKC,W,2021-22
0022100839,2022-02-11,1610612754,IND,IND vs. CLE,L,2021-22
0022100844,2022-02-11,1610612753,ORL,ORL @ UTA,L,2021-22
0022100842,2022-02-11,1610612743,DEN,DEN @ BOS,L,2021-22
0022100841,2022-02-11,1610612759,SAS,SAS @ ATL,W,2021-22
0022100835,2022-02-10,1610612742,DAL,DAL vs. LAC,W,2021-22
0022100832,2022-02-10,1610612751,BKN,BKN @ WAS,L,2021-22
0022100836,2022-02-10,1610612749,MIL,MIL @ PHX,L,2021-22
0022100837,2022-02-10,1610612744,GSW,GSW vs. NYK,L,2021-22
0022100834,2022-02-10,1610612761,TOR,TOR @ HOU,W,2021-22
0022100831,2022-02-10,1610612763,MEM,MEM @ DET,W,2021-22
0022100833,2022-02-10,1610612740,NOP,NOP vs. MIA,L,2021-22
0022100825,2022-02-09,1610612739,CLE,CLE vs. SAS,W,2021-22
0022100827,2022-02-09,1610612761,TOR,TOR @ OKC,W,2021-22
0022100826,2022-02-09,1610612766,CHA,CHA vs. CHI,L,2021-22
0022100828,2022-02-09,1610612744,GSW,GSW @ UTA,L,2021-22
0022100829,2022-02-09,1610612757,POR,POR vs. LAL,W,2021-22
0022100830,2022-02-09,1610612750,MIN,MIN @ SAC,L,2021-22
0022100819,2022-02-08,1610612740,NOP,NOP vs. HOU,W,2021-22
0022100824,2022-02-08,1610612758,SAC,SAC vs. MIN,L,2021-22
0022100822,2022-02-08,1610612747,LAL,LAL vs. MIL,L,2021-22
0022100817,2022-02-08,1610612751,BKN,BKN vs. BOS,L,2021-22
0022100816,2022-02-08,1610612754,IND,IND @ ATL,L,2021-22
0022100821,2022-02-08,1610612743,DEN,DEN vs. NYK,W,2021-22
0022100820,2022-02-08,1610612742,DAL,DAL vs. DET,W,2021-22
0022100815,2022-02-08,1610612756,PHX,PHX @ PHI,W,2021-22
0022100823,2022-02-08,1610612753,ORL,ORL @ POR,W,2021-22
0022100818,2022-02-08,1610612746,LAC,LAC @ MEM,L,2021-22
0022100811,2022-02-07,1610612764,WAS,WAS vs. MIA,L,2021-22
0022100810,2022-02-07,1610612761,TOR,TOR @ CHA,W,2021-22
0022100813,2022-02-07,1610612760,OKC,OKC vs. GSW,L,2021-22
0022100814,2022-02-07,1610612762,UTA,UTA vs. NYK,W,2021-22
0022100812,2022-02-07,1610612756,PHX,PHX @ CHI,W,2021-22
0022100803,2022-02-06,1610612750,MIN,MIN vs. DET,W,2021-22
0022100802,2022-02-06,1610612741,CHI,CHI vs. PHI,L,2021-22
0022100806,2022-02-06,1610612738,BOS,BOS @ ORL,W,2021-22
0022100804,2022-02-06,1610612751,BKN,BKN @ DEN,L,2021-22
0022100805,2022-02-06,1610612739,CLE,CLE vs. IND,W,2021-22
0022100809,2022-02-06,1610612746,LAC,LAC vs. MIL,L,2021-22
0022100808,2022-02-06,1610612740,NOP,NOP @ HOU,W,2021-22
0022100807,2022-02-06,1610612742,DAL,DAL vs. ATL,W,2021-22
0022100798,2022-02-05,1610612756,PHX,PHX @ WAS,W,2021-22
0022100800,2022-02-05,1610612757,POR,POR vs. MIL,L,2021-22
0022100797,2022-02-05,1610612766,CHA,CHA vs. MIA,L,2021-22
0022100796,2022-02-05,1610612763,MEM,MEM @ ORL,W,2021-22
0022100801,2022-02-05,1610612758,SAC,SAC vs. OKC,W,2021-22
0022100799,2022-02-05,1610612752,NYK,NYK @ LAL,L,2021-22
0022100795,2022-02-04,1610612760,OKC,OKC @ POR,W,2021-22
0022100789,2022-02-04,1610612741,CHI,CHI @ IND,W,2021-22
0022100790,2022-02-04,1610612737,ATL,ATL @ TOR,L,2021-22
0022100794,2022-02-04,1610612743,DEN,DEN vs. NOP,L,2021-22
0022100788,2022-02-04,1610612765,DET,DET vs. BOS,L,2021-22
0022100791,2022-02-04,1610612755,PHI,PHI @ DAL,L,2021-22
0022100793,2022-02-04,1610612762,UTA,UTA vs. BKN,W,2021-22
0022100792,2022-02-04,1610612745,HOU,HOU @ SAS,L,2021-22
0022100787,2022-02-04,1610612739,CLE,CLE @ CHA,W,2021-22
0022100430,2022-02-03,1610612761,TOR,TOR vs. CHI,W,2021-22
0022100521,2022-02-03,1610612759,SAS,SAS vs. MIA,L,2021-22
0022100785,2022-02-03,1610612758,SAC,SAC @ GSW,L,2021-22
0022100783,2022-02-03,1610612756,PHX,PHX @ ATL,L,2021-22
0022100782,2022-02-03,1610612750,MIN,MIN @ DET,W,2021-22
0022100786,2022-02-03,1610612747,LAL,LAL @ LAC,L,2021-22
0022100775,2022-02-02,1610612766,CHA,CHA @ BOS,L,2021-22
0022100774,2022-02-02,1610612755,PHI,PHI vs. WAS,L,2021-22
0022100776,2022-02-02,1610612752,NYK,NYK vs. MEM,L,2021-22
0022100777,2022-02-02,1610612745,HOU,HOU vs. CLE,W,2021-22
0022100780,2022-02-02,1610612758,SAC,SAC vs. BKN,W,2021-22
0022100778,2022-02-02,1610612760,OKC,OKC @ DAL,W,2021-22
0022100779,2022-02-02,1610612743,DEN,DEN @ UTA,L,2021-22
0022100781,2022-02-02,1610612757,POR,POR @ LAL,L,2021-22
0022100773,2022-02-02,1610612753,ORL,ORL @ IND,W,2021-22
0022100772,2022-02-01,1610612756,PHX,PHX vs. BKN,W,2021-22
0022100766,2022-02-01,1610612740,NOP,NOP @ DET,W,2021-22
0022100770,2022-02-01,1610612743,DEN,DEN @ MIN,L,2021-22
0022100771,2022-02-01,1610612759,SAS,SAS vs. GSW,L,2021-22
0022100784,2022-02-01,1610612761,TOR,TOR vs. MIA,W,2021-22
0022100769,2022-02-01,1610612741,CHI,CHI vs. ORL,W,2021-22
0022100768,2022-02-01,1610612749,MIL,MIL vs. WAS,W,2021-22
0022100761,2022-01-31,1610612755,PHI,PHI vs. MEM,W,2021-22
0022100759,2022-01-31,1610612739,CLE,CLE vs. NOP,W,2021-22
0022100764,2022-01-31,1610612745,HOU,HOU vs. GSW,L,2021-22
0022100767,2022-01-31,1610612737,ATL,ATL vs. TOR,L,2021-22
0022100762,2022-01-31,1610612738,BOS,BOS vs. MIA,W,2021-22
0022100765,2022-01-31,1610612757,POR,POR @ OKC,L,2021-22
0022100763,2022-01-31,1610612752,NYK,NYK vs. SAC,W,2021-22
0022100760,2022-01-31,1610612754,IND,IND vs. LAC,W,2021-22
0022100755,2022-01-30,1610612753,ORL,ORL vs. DAL,W,2021-22
0022100754,2022-01-30,1610612765,DET,DET vs. CLE,W,2021-22
0022100753,2022-01-30,1610612757,POR,POR @ CHI,L,2021-22
0022100756,2022-01-30,1610612749,MIL,MIL vs. DEN,L,2021-22
0022100757,2022-01-30,1610612762,UTA,UTA @ MIN,L,2021-22
0022100758,2022-01-30,1610612756,PHX,PHX vs. SAS,W,2021-22
0022100752,2022-01-30,1610612766,CHA,CHA vs. LAC,L,2021-22
0022100751,2022-01-30,1610612737,ATL,ATL vs. LAL,W,2021-22
0022100750,2022-01-29,1610612751,BKN,BKN @ GSW,L,2021-22
0022100749,2022-01-29,1610612764,WAS,WAS @ MEM,L,2021-22
0022100745,2022-01-29,1610612740,NOP,NOP vs. BOS,L,2021-22
0022100748,2022-01-29,1610612761,TOR,TOR @ MIA,W,2021-22
0022100746,2022-01-29,1610612754,IND,IND @ DAL,L,2021-22
0022100747,2022-01-29,1610612755,PHI,PHI vs. SAC,W,2021-22
0022100737,2022-01-28,1610612737,ATL,ATL vs. BOS,W,2021-22
0022100735,2022-01-28,1610612747,LAL,LAL @ CHA,L,2021-22
0022100739,2022-01-28,1610612745,HOU,HOU vs. POR,L,2021-22
0022100744,2022-01-28,1610612749,MIL,MIL vs. NYK,W,2021-22
0022100741,2022-01-28,1610612754,IND,IND @ OKC,W,2021-22
0022100729,2022-01-28,1610612743,DEN,DEN @ NOP,W,2021-22
0022100736,2022-01-28,1610612765,DET,DET @ ORL,L,2021-22
0022100738,2022-01-28,1610612746,LAC,LAC @ MIA,L,2021-22
0022100743,2022-01-28,1610612750,MIN,MIN @ PHX,L,2021-22
0022100742,2022-01-28,1610612759,SAS,SAS vs. CHI,W,2021-22
0022100740,2022-01-28,1610612762,UTA,UTA @ MEM,L,2021-22
0022100733,2022-01-27,1610612755,PHI,PHI vs. LAL,W,2021-22
0022100734,2022-01-27,1610612750,MIN,MIN @ GSW,L,2021-22
0022100453,2022-01-26,1610612743,DEN,DEN @ BKN,W,2021-22
0022100472,2022-01-26,1610612741,CHI,CHI vs. TOR,W,2021-22
0022100722,2022-01-26,1610612749,MIL,MIL @ CLE,L,2021-22
0022100731,2022-01-26,1610612762,UTA,UTA vs. PHX,L,2021-22
0022100728,2022-01-26,1610612759,SAS,SAS vs. MEM,L,2021-22
0022100725,2022-01-26,1610612758,SAC,SAC @ ATL,L,2021-22
0022100724,2022-01-26,1610612746,LAC,LAC @ ORL,W,2021-22
0022100727,2022-01-26,1610612748,MIA,MIA vs. NYK,W,2021-22
0022100723,2022-01-26,1610612754,IND,IND vs. CHA,L,2021-22
0022100732,2022-01-26,1610612757,POR,POR vs. DAL,L,2021-22
0022100718,2022-01-25,1610612747,LAL,LAL @ BKN,W,2021-22
0022100454,2022-01-25,1610612755,PHI,PHI vs. NOP,W,2021-22
0022100721,2022-01-25,1610612750,MIN,MIN @ POR,W,2021-22
0022100714,2022-01-25,1610612743,DEN,DEN @ DET,W,2021-22
0022100717,2022-01-25,1610612758,SAC,SAC @ BOS,L,2021-22
0022100719,2022-01-25,1610612745,HOU,HOU vs. SAS,L,2021-22
0022100716,2022-01-25,1610612746,LAC,LAC @ WAS,W,2021-22
0022100715,2022-01-25,1610612761,TOR,TOR vs. CHA,W,2021-22
0022100720,2022-01-25,1610612742,DAL,DAL @ GSW,L,2021-22
0022100709,2022-01-24,1610612739,CLE,CLE vs. NYK,W,2021-22
0022100730,2022-01-24,1610612741,CHI,CHI @ OKC,W,2021-22
0022100713,2022-01-24,1610612762,UTA,UTA @ PHX,L,2021-22
0022100712,2022-01-24,1610612740,NOP,NOP vs. IND,W,2021-22
0022100707,2022-01-23,1610612765,DET,DET @ DEN,L,2021-22
0022100699,2022-01-23,1610612764,WAS,WAS vs. BOS,L,2021-22
0022100701,2022-01-23,1610612741,CHI,CHI @ ORL,L,2021-22
0022100705,2022-01-23,1610612763,MEM,MEM @ DAL,L,2021-22
0022100698,2022-01-23,1610612752,NYK,NYK vs. LAC,W,2021-22
0022100702,2022-01-23,1610612761,TOR,TOR vs. POR,L,2021-22
0022100700,2022-01-23,1610612747,LAL,LAL @ MIA,L,2021-22
0022100703,2022-01-23,1610612737,ATL,ATL @ CHA,W,2021-22
0022100708,2022-01-23,1610612744,GSW,GSW vs. UTA,W,2021-22
0022100706,2022-01-23,1610612750,MIN,MIN vs. BKN,W,2021-22
0022100704,2022-01-23,1610612755,PHI,PHI @ SAS,W,2021-22
0022100695,2022-01-22,1610612760,OKC,OKC @ CLE,L,2021-22
0022100696,2022-01-22,1610612749,MIL,MIL vs. SAC,W,2021-22
0022100697,2022-01-22,1610612756,PHX,PHX vs. IND,W,2021-22
0022100694,2022-01-21,1610612745,HOU,HOU @ GSW,L,2021-22
0022100692,2022-01-21,1610612743,DEN,DEN vs. MEM,L,2021-22
0022100684,2022-01-21,1610612760,OKC,OKC @ CHA,L,2021-22
0022100685,2022-01-21,1610612747,LAL,LAL @ ORL,W,2021-22
0022100686,2022-01-21,1610612755,PHI,PHI vs. LAC,L,2021-22
0022100689,2022-01-21,1610612761,TOR,TOR @ WAS,W,2021-22
0022100688,2022-01-21,1610612757,POR,POR @ BOS,W,2021-22
0022100687,2022-01-21,1610612748,MIA,MIA @ ATL,L,2021-22
0022100690,2022-01-21,1610612749,MIL,MIL vs. CHI,W,2021-22
0022100693,2022-01-21,1610612762,UTA,UTA vs. DET,W,2021-22
0022100691,2022-01-21,1610612751,BKN,BKN @ SAS,W,2021-22
0022100682,2022-01-20,1610612756,PHX,PHX @ DAL,W,2021-22
0022100681,2022-01-20,1610612752,NYK,NYK vs. NOP,L,2021-22
0022100683,2022-01-20,1610612754,IND,IND @ GSW,W,2021-22
0022100668,2022-01-19,1610612753,ORL,ORL @ PHI,L,2021-22
0022100673,2022-01-19,1610612741,CHI,CHI vs. CLE,W,2021-22
0022100674,2022-01-19,1610612763,MEM,MEM @ MIL,L,2021-22
0022100669,2022-01-19,1610612764,WAS,WAS vs. BKN,L,2021-22
0022100671,2022-01-19,1610612738,BOS,BOS vs. CHA,L,2021-22
0022100679,2022-01-19,1610612765,DET,DET @ SAC,W,2021-22
0022100676,2022-01-19,1610612760,OKC,OKC @ SAS,L,2021-22
0022100670,2022-01-19,1610612750,MIN,MIN @ ATL,L,2021-22
0022100680,2022-01-19,1610612754,IND,IND @ LAL,W,2021-22
0022100677,2022-01-19,1610612762,UTA,UTA vs. HOU,L,2021-22
0022100672,2022-01-19,1610612748,MIA,MIA vs. POR,W,2021-22
0022100678,2022-01-19,1610612743,DEN,DEN vs. LAC,W,2021-22
0022100675,2022-01-19,1610612761,TOR,TOR @ DAL,L,2021-22
0022100666,2022-01-18,1610612750,MIN,MIN @ NYK,W,2021-22
0022100667,2022-01-18,1610612744,GSW,GSW vs. DET,W,2021-22
0022100658,2022-01-17,1610612763,MEM,MEM vs. CHI,W,2021-22
0022100662,2022-01-17,1610612761,TOR,TOR @ MIA,L,2021-22
0022100659,2022-01-17,1610612754,IND,IND @ LAC,L,2021-22
0022100657,2022-01-17,1610612739,CLE,CLE vs. BKN,W,2021-22
0022100660,2022-01-17,1610612749,MIL,MIL @ ATL,L,2021-22
0022100664,2022-01-17,1610612756,PHX,PHX @ SAS,W,2021-22
0022100655,2022-01-17,1610612766,CHA,CHA @ NYK,W,2021-22
0022100665,2022-01-17,1610612762,UTA,UTA @ LAL,L,2021-22
0022100663,2022-01-17,1610612742,DAL,DAL vs. OKC,W,2021-22
0022100656,2022-01-17,1610612764,WAS,WAS vs. PHI,W,2021-22
0022100661,2022-01-17,1610612753,ORL,ORL vs. POR,L,2021-22
0022100654,2022-01-17,1610612740,NOP,NOP @ BOS,L,2021-22
0022100653,2022-01-16,1610612762,UTA,UTA @ DEN,W,2021-22
0022100617,2022-01-16,1610612765,DET,DET vs. PHX,L,2021-22
0022100652,2022-01-16,1610612744,GSW,GSW @ MIN,L,2021-22
0022100651,2022-01-16,1610612745,HOU,HOU @ SAC,W,2021-22
0022100650,2022-01-15,1610612742,DAL,DAL vs. ORL,W,2021-22
0022100642,2022-01-15,1610612764,WAS,WAS vs. POR,L,2021-22
0022100648,2022-01-15,1610612759,SAS,SAS vs. LAC,W,2021-22
0022100644,2022-01-15,1610612740,NOP,NOP @ BKN,L,2021-22
0022100647,2022-01-15,1610612741,CHI,CHI @ BOS,L,2021-22
0022100649,2022-01-15,1610612743,DEN,DEN vs. LAL,W,2021-22
0022100643,2022-01-15,1610612737,ATL,ATL vs. NYK,L,2021-22
0022100641,2022-01-15,1610612761,TOR,TOR @ MIL,W,2021-22
0022100645,2022-01-15,1610612755,PHI,PHI @ MIA,W,2021-22
0022100646,2022-01-15,1610612739,CLE,CLE @ OKC,W,2021-22
0022100633,2022-01-14,1610612761,TOR,TOR @ DET,L,2021-22
0022100640,2022-01-14,1610612745,HOU,HOU @ SAC,L,2021-22
0022100636,2022-01-14,1610612748,MIA,MIA vs. ATL,W,2021-22
0022100637,2022-01-14,1610612744,GSW,GSW @ CHI,W,2021-22
0022100635,2022-01-14,1610612755,PHI,PHI vs. BOS,W,2021-22
0022100639,2022-01-14,1610612742,DAL,DAL @ MEM,W,2021-22
0022100638,2022-01-14,1610612739,CLE,CLE @ SAS,W,2021-22
0022100634,2022-01-14,1610612754,IND,IND vs. PHX,L,2021-22
0022100632,2022-01-14,1610612753,ORL,ORL @ CHA,W,2021-22
0022100631,2022-01-13,1610612743,DEN,DEN vs. POR,W,2021-22
0022100627,2022-01-13,1610612749,MIL,MIL vs. GSW,W,2021-22
0022100629,2022-01-13,1610612746,LAC,LAC @ NOP,L,2021-22
0022100628,2022-01-13,1610612750,MIN,MIN @ MEM,L,2021-22
0022100630,2022-01-13,1610612751,BKN,BKN vs. OKC,L,2021-22
0022100623,2022-01-12,1610612745,HOU,HOU @ SAS,W,2021-22
0022100622,2022-01-12,1610612752,NYK,NYK vs. DAL,W,2021-22
0022100618,2022-01-12,1610612754,IND,IND vs. BOS,L,2021-22
0022100619,2022-01-12,1610612766,CHA,CHA @ PHI,W,2021-22
0022100620,2022-01-12,1610612753,ORL,ORL @ WAS,L,2021-22
0022100626,2022-01-12,1610612747,LAL,LAL @ SAC,L,2021-22
0022100624,2022-01-12,1610612762,UTA,UTA vs. CLE,L,2021-22
0022100625,2022-01-12,1610612751,BKN,BKN @ CHI,W,2021-22
0022100621,2022-01-12,1610612737,ATL,ATL vs. MIA,L,2021-22
0022100612,2022-01-11,1610612760,OKC,OKC @ WAS,L,2021-22
0022100415,2022-01-11,1610612765,DET,DET @ CHI,L,2021-22
0022100615,2022-01-11,1610612750,MIN,MIN @ NOP,L,2021-22
0022100616,2022-01-11,1610612746,LAC,LAC vs. DEN,W,2021-22
0022100613,2022-01-11,1610612756,PHX,PHX @ TOR,W,2021-22
0022100614,2022-01-11,1610612763,MEM,MEM vs. GSW,W,2021-22
0022100486,2022-01-10,1610612757,POR,POR vs. BKN,W,2021-22
0022100711,2022-01-10,1610612755,PHI,PHI @ HOU,W,2021-22
0022100609,2022-01-10,1610612754,IND,IND @ BOS,L,2021-22
0022100610,2022-01-10,1610612759,SAS,SAS @ NYK,L,2021-22
0022100608,2022-01-10,1610612762,UTA,UTA @ DET,L,2021-22
0022100607,2022-01-10,1610612749,MIL,MIL @ CHA,L,2021-22
0022100611,2022-01-10,1610612739,CLE,CLE @ SAC,W,2021-22
0022100599,2022-01-09,1610612740,NOP,NOP @ TOR,L,2021-22
0022100598,2022-01-09,1610612764,WAS,WAS @ ORL,W,2021-22
0022100604,2022-01-09,1610612744,GSW,GSW vs. CLE,W,2021-22
0022100602,2022-01-09,1610612759,SAS,SAS @ BKN,L,2021-22
0022100597,2022-01-09,1610612746,LAC,LAC vs. ATL,W,2021-22
0022100606,2022-01-09,1610612747,LAL,LAL vs. MEM,L,2021-22
0022100601,2022-01-09,1610612760,OKC,OKC vs. DEN,L,2021-22
0022100600,2022-01-09,1610612745,HOU,HOU vs. MIN,L,2021-22
0022100605,2022-01-09,1610612757,POR,POR vs. SAC,W,2021-22
0022100603,2022-01-09,1610612741,CHI,CHI @ DAL,L,2021-22
0022100594,2022-01-08,1610612762,UTA,UTA @ IND,L,2021-22
0022100591,2022-01-08,1610612746,LAC,LAC vs. MEM,L,2021-22
0022100596,2022-01-08,1610612748,MIA,MIA @ PHX,W,2021-22
0022100592,2022-01-08,1610612766,CHA,CHA vs. MIL,W,2021-22
0022100593,2022-01-08,1610612753,ORL,ORL @ DET,L,2021-22
0022100595,2022-01-08,1610612738,BOS,BOS vs. NYK,W,2021-22
0022100584,2022-01-07,1610612762,UTA,UTA @ TOR,L,2021-22
0022100587,2022-01-07,1610612760,OKC,OKC vs. MIN,L,2021-22
0022100589,2022-01-07,1610612747,LAL,LAL vs. ATL,W,2021-22
0022100585,2022-01-07,1610612764,WAS,WAS @ CHI,L,2021-22
0022100586,2022-01-07,1610612742,DAL,DAL @ HOU,W,2021-22
0022100583,2022-01-07,1610612751,BKN,BKN vs. MIL,L,2021-22
0022100588,2022-01-07,1610612758,SAC,SAC @ DEN,L,2021-22
0022100582,2022-01-07,1610612759,SAS,SAS @ PHI,L,2021-22
0022100590,2022-01-07,1610612739,CLE,CLE @ POR,W,2021-22
0022100580,2022-01-06,1610612744,GSW,GSW @ NOP,L,2021-22
0022100579,2022-01-06,1610612763,MEM,MEM vs. DET,W,2021-22
0022100578,2022-01-06,1610612752,NYK,NYK vs. BOS,W,2021-22
0022100581,2022-01-06,1610612756,PHX,PHX vs. LAC,W,2021-22
0022100569,2022-01-05,1610612764,WAS,WAS vs. HOU,L,2021-22
0022100577,2022-01-05,1610612737,ATL,ATL @ SAC,W,2021-22
0022100573,2022-01-05,1610612761,TOR,TOR @ MIL,W,2021-22
0022100568,2022-01-05,1610612753,ORL,ORL vs. PHI,L,2021-22
0022100571,2022-01-05,1610612751,BKN,BKN @ IND,W,2021-22
0022100567,2022-01-05,1610612766,CHA,CHA vs. DET,W,2021-22
0022100575,2022-01-05,1610612762,UTA,UTA @ DEN,W,2021-22
0022100572,2022-01-05,1610612744,GSW,GSW @ DAL,L,2021-22
0022100576,2022-01-05,1610612757,POR,POR vs. MIA,L,2021-22
0022100574,2022-01-05,1610612760,OKC,OKC @ MIN,L,2021-22
0022100570,2022-01-05,1610612738,BOS,BOS vs. SAS,L,2021-22
0022100562,2022-01-04,1610612763,MEM,MEM @ CLE,W,2021-22
0022100565,2022-01-04,1610612756,PHX,PHX @ NOP,W,2021-22
0022100566,2022-01-04,1610612747,LAL,LAL vs. SAC,W,2021-22
0022100564,2022-01-04,1610612752,NYK,NYK vs. IND,W,2021-22
0022100563,2022-01-04,1610612759,SAS,SAS @ TOR,L,2021-22
0022100554,2022-01-03,1610612751,BKN,BKN vs. MEM,L,2021-22
0022100556,2022-01-03,1610612749,MIL,MIL vs. DET,L,2021-22
0022100558,2022-01-03,1610612742,DAL,DAL vs. DEN,W,2021-22
0022100559,2022-01-03,1610612744,GSW,GSW vs. MIA,W,2021-22
0022100560,2022-01-03,1610612737,ATL,ATL @ POR,L,2021-22
0022100553,2022-01-03,1610612766,CHA,CHA @ WAS,L,2021-22
0022100552,2022-01-03,1610612745,HOU,HOU @ PHI,L,2021-22
0022100555,2022-01-03,1610612741,CHI,CHI vs. ORL,W,2021-22
0022100561,2022-01-03,1610612746,LAC,LAC vs. MIN,L,2021-22
0022100557,2022-01-03,1610612762,UTA,UTA @ NOP,W,2021-22
0022100545,2022-01-02,1610612761,TOR,TOR vs. NYK,W,2021-22
0022100546,2022-01-02,1610612753,ORL,ORL @ BOS,L,2021-22
0022100548,2022-01-02,1610612758,SAC,SAC vs. MIA,W,2021-22
0022100549,2022-01-02,1610612756,PHX,PHX @ CHA,W,2021-22
0022100551,2022-01-02,1610612747,LAL,LAL vs. MIN,W,2021-22
0022100550,2022-01-02,1610612760,OKC,OKC vs. DAL,L,2021-22
0022100547,2022-01-02,1610612739,CLE,CLE vs. IND,W,2021-22
0022100540,2022-01-01,1610612765,DET,DET vs. SAS,W,2021-22
0022100541,2022-01-01,1610612764,WAS,WAS vs. CHI,L,2021-22
0022100543,2022-01-01,1610612743,DEN,DEN @ HOU,W,2021-22
0022100542,2022-01-01,1610612746,LAC,LAC @ BKN,W,2021-22
0022100544,2022-01-01,1610612762,UTA,UTA vs. GSW,L,2021-22
0022100539,2022-01-01,1610612740,NOP,NOP @ MIL,L,2021-22
0022100531,2021-12-31,1610612758,SAC,SAC vs. DAL,L,2021-22
0022100535,2021-12-31,1610612763,MEM,MEM vs. SAS,W,2021-22
0022100538,2021-12-31,1610612747,LAL,LAL vs. POR,W,2021-22
0022100530,2021-12-31,1610612754,IND,IND vs. CHI,L,2021-22
0022100532,2021-12-31,1610612745,HOU,HOU vs. MIA,L,2021-22
0022100529,2021-12-31,1610612756,PHX,PHX @ BOS,L,2021-22
0022100536,2021-12-31,1610612752,NYK,NYK @ OKC,L,2021-22
0022100533,2021-12-31,1610612739,CLE,CLE vs. ATL,L,2021-22
0022100537,2021-12-31,1610612762,UTA,UTA vs. MIN,W,2021-22
0022100534,2021-12-31,1610612761,TOR,TOR vs. LAC,W,2021-22
0022100527,2021-12-30,1610612739,CLE,CLE @ WAS,L,2021-22
0022100526,2021-12-30,1610612753,ORL,ORL vs. MIL,L,2021-22
0022100525,2021-12-30,1610612755,PHI,PHI @ BKN,W,2021-22
0022100520,2021-12-29,1610612763,MEM,MEM vs. LAL,W,2021-22
0022100516,2021-12-29,1610612765,DET,DET vs. NYK,L,2021-22
0022100524,2021-12-29,1610612758,SAC,SAC vs. DAL,W,2021-22
0022100519,2021-12-29,1610612741,CHI,CHI vs. ATL,W,2021-22
0022100523,2021-12-29,1610612762,UTA,UTA @ POR,W,2021-22
0022100522,2021-12-29,1610612756,PHX,PHX vs. OKC,W,2021-22
0022100517,2021-12-29,1610612754,IND,IND vs. CHA,L,2021-22
0022100518,2021-12-29,1610612738,BOS,BOS vs. LAC,L,2021-22
0022100513,2021-12-28,1610612740,NOP,NOP vs. CLE,W,2021-22
0022100511,2021-12-28,1610612747,LAL,LAL @ HOU,W,2021-22
0022100510,2021-12-28,1610612755,PHI,PHI @ TOR,W,2021-22
0022100512,2021-12-28,1610612752,NYK,NYK @ MIN,W,2021-22
0022100509,2021-12-28,1610612764,WAS,WAS @ MIA,L,2021-22
0022100514,2021-12-28,1610612743,DEN,DEN @ GSW,W,2021-22
0022100515,2021-12-28,1610612760,OKC,OKC @ SAC,L,2021-22
0022100508,2021-12-28,1610612749,MIL,MIL @ ORL,W,2021-22
0022100502,2021-12-27,1610612737,ATL,ATL vs. CHI,L,2021-22
0022100503,2021-12-27,1610612738,BOS,BOS @ MIN,L,2021-22
0022100506,2021-12-27,1610612742,DAL,DAL @ POR,W,2021-22
0022100504,2021-12-27,1610612762,UTA,UTA @ SAS,W,2021-22
0022100505,2021-12-27,1610612763,MEM,MEM @ PHX,W,2021-22
0022100507,2021-12-27,1610612746,LAC,LAC vs. BKN,L,2021-22
0022100501,2021-12-27,1610612745,HOU,HOU @ CHA,L,2021-22
0022100497,2021-12-26,1610612740,NOP,NOP @ OKC,L,2021-22
0022100500,2021-12-26,1610612746,LAC,LAC vs. DEN,L,2021-22
0022100495,2021-12-26,1610612755,PHI,PHI @ WAS,W,2021-22
0022100498,2021-12-26,1610612765,DET,DET @ SAS,L,2021-22
0022100496,2021-12-26,1610612763,MEM,MEM @ SAC,W,2021-22
0022100499,2021-12-26,1610612741,CHI,CHI vs. IND,W,2021-22
0022100494,2021-12-26,1610612739,CLE,CLE vs. TOR,W,2021-22
0022100493,2021-12-26,1610612748,MIA,MIA vs. ORL,W,2021-22
0022100488,2021-12-25,1610612752,NYK,NYK vs. ATL,W,2021-22
