gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE
0022400022,1610612766,Charlotte,Hornets,CHA,hornets,240:00,592.8,118.6,591.8,118.4,0.9,0.2,0.658,1.09,17.7,0.413,0.75,0.578,23.711,23.7,0.585,0.627,1.0,0.966,19.5,97.5,81.25,97.0,0.474
0022400026,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,620.0,124.0,590.0,118.0,30.0,6.0,0.714,2.14,21.9,0.175,0.652,0.43,14.0,14.0,0.645,0.675,1.0,0.981,20.0,100.0,83.33,100.0,0.542
0022400026,1610612762,Utah,Jazz,UTA,jazz,240:00,590.0,118.0,620.0,124.0,-30.0,-6.0,0.622,1.75,19.4,0.348,0.825,0.57,16.0,16.0,0.567,0.6,1.0,0.966,20.0,100.0,83.33,100.0,0.458
0022400250,1610612758,Sacramento,Kings,SAC,kings,240:00,545.5,109.1,561.9,112.4,-16.4,-3.3,0.649,1.41,17.4,0.306,0.809,0.552,17.172,17.2,0.553,0.578,1.0,0.965,19.6,98.0,81.67,99.0,0.465
0022400250,1610612737,Atlanta,Hawks,ATL,hawks,240:00,561.9,112.4,545.5,109.1,16.4,3.3,0.872,2.43,24.3,0.191,0.694,0.448,14.433,14.4,0.566,0.599,1.0,0.991,19.6,98.0,81.67,97.0,0.535
0022400246,1610612752,New York,Knicks,NYK,knicks,240:00,697.9,139.6,557.9,111.6,140.0,28.0,0.725,4.63,25.7,0.275,0.725,0.527,8.333,8.3,0.67,0.693,1.0,0.972,19.1,95.5,79.58,96.0,0.637
0022400246,1610612764,Washington,Wizards,WAS,wizards,240:00,557.9,111.6,697.9,139.6,-140.0,-28.0,0.535,2.3,17.6,0.275,0.725,0.473,10.526,10.5,0.533,0.541,1.0,1.0,19.1,95.5,79.58,95.0,0.363
0022400248,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,510.1,102.0,505.1,101.0,5.1,1.0,0.553,1.31,16.4,0.208,0.65,0.454,16.162,16.2,0.536,0.553,1.0,0.991,19.8,99.0,82.5,99.0,0.509
0022400248,1610612745,Houston,Rockets,HOU,rockets,240:00,505.1,101.0,510.1,102.0,-5.1,-1.0,0.475,1.46,13.7,0.35,0.792,0.546,13.131,13.1,0.445,0.473,1.0,0.975,19.8,99.0,82.5,99.0,0.491
0022400247,1610612761,Toronto,Raptors,TOR,raptors,240:00,619.0,123.8,572.1,114.4,46.9,9.4,0.563,1.17,18.4,0.405,0.719,0.596,21.905,21.9,0.671,0.689,1.0,0.983,20.9,104.5,87.08,105.0,0.527
0022400247,1610612754,Indiana,Pacers,IND,pacers,240:00,572.1,114.4,619.0,123.8,-46.9,-9.4,0.659,2.64,19.5,0.281,0.595,0.404,10.577,10.6,0.52,0.552,1.0,0.983,20.9,104.5,87.08,104.0,0.473
0022400244,1610612765,Detroit,Pistons,DET,pistons,240:00,577.3,115.5,628.9,125.8,-51.5,-10.3,0.643,3.0,18.8,0.328,0.708,0.495,9.278,9.3,0.505,0.527,1.0,0.983,19.4,97.0,80.83,97.0,0.439
0022400244,1610612741,Chicago,Bulls,CHI,bulls,240:00,628.9,125.8,577.3,115.5,51.5,10.3,0.636,2.55,20.1,0.292,0.672,0.505,11.34,11.3,0.61,0.628,1.0,0.973,19.4,97.0,80.83,97.0,0.561
0022400245,1610612748,Miami,Heat,MIA,heat,240:00,524.8,105.0,432.0,86.4,92.7,18.5,0.722,1.73,18.8,0.212,0.902,0.553,14.851,14.9,0.489,0.546,1.0,0.982,20.4,102.0,85.0,101.0,0.573
0022400245,1610612755,Philadelphia,76ers,PHI,sixers,240:00,432.0,86.4,524.8,105.0,-92.7,-18.5,0.714,1.67,18.9,0.098,0.788,0.447,14.563,14.6,0.476,0.498,1.0,0.963,20.4,102.0,85.0,103.0,0.427
0022400251,1610612746,LA,Clippers,LAC,clippers,240:00,500.0,100.0,480.6,96.1,19.4,3.9,0.829,1.45,20.7,0.184,0.774,0.49,19.608,19.6,0.524,0.567,1.0,0.964,20.5,102.5,85.42,102.0,0.534
0022400251,1610612744,Golden State,Warriors,GSW,warriors,240:00,480.6,96.1,500.0,100.0,-19.4,-3.9,0.73,1.42,19.0,0.226,0.816,0.51,18.447,18.4,0.536,0.536,1.0,0.974,20.5,102.5,85.42,103.0,0.466
0022400249,1610612756,Phoenix,Suns,PHX,suns,240:00,550.0,110.0,612.4,122.5,-62.4,-12.5,0.714,1.92,18.4,0.396,0.75,0.548,14.444,14.4,0.494,0.527,1.0,0.964,17.9,89.5,74.58,90.0,0.417
0022400249,1610612753,Orlando,Magic,ORL,magic,240:00,612.4,122.5,550.0,110.0,62.4,12.5,0.718,2.55,22.0,0.25,0.604,0.452,12.36,12.4,0.586,0.626,1.0,0.97,17.9,89.5,74.58,89.0,0.583
0022400235,1610612754,Indiana,Pacers,IND,pacers,240:00,633.0,126.6,591.4,118.3,41.6,8.3,0.682,2.73,21.9,0.31,0.685,0.521,11.702,11.7,0.594,0.634,1.0,0.963,18.7,93.5,77.92,94.0,0.595
0022400235,1610612748,Miami,Heat,MIA,heat,240:00,591.4,118.3,633.0,126.6,-41.6,-8.3,0.583,1.91,16.0,0.315,0.69,0.479,11.828,11.8,0.506,0.557,1.0,0.982,18.7,93.5,77.92,93.0,0.405
0022400237,1610612764,Washington,Wizards,WAS,wizards,240:00,514.9,103.0,613.9,122.8,-99.0,-19.8,0.538,1.24,16.2,0.191,0.731,0.475,16.832,16.8,0.542,0.566,1.0,0.991,20.2,101.0,84.17,101.0,0.407
0022400237,1610612765,Detroit,Pistons,DET,pistons,240:00,613.9,122.8,514.9,103.0,99.0,19.8,0.587,3.0,19.0,0.269,0.809,0.525,8.911,8.9,0.562,0.588,1.0,0.983,20.2,101.0,84.17,101.0,0.593
0022400243,1610612746,LA,Clippers,LAC,clippers,240:00,604.2,120.8,552.6,110.5,51.5,10.3,0.652,3.33,21.1,0.327,0.707,0.5,9.375,9.4,0.548,0.572,1.0,0.973,19.1,95.5,79.58,96.0,0.556
0022400243,1610612762,Utah,Jazz,UTA,jazz,240:00,552.6,110.5,604.2,120.8,-51.5,-10.3,0.615,1.26,18.3,0.293,0.673,0.5,20.0,20.0,0.57,0.604,1.0,0.981,19.1,95.5,79.58,95.0,0.444
0022400239,1610612757,Portland,Trail Blazers,POR,blazers,240:00,558.8,111.8,534.0,106.8,24.8,5.0,0.705,1.55,20.0,0.4,0.521,0.456,19.608,19.6,0.537,0.551,1.0,0.992,20.5,102.5,85.42,102.0,0.504
0022400239,1610612737,Atlanta,Hawks,ATL,hawks,240:00,534.0,106.8,558.8,111.8,-24.8,-5.0,0.769,1.11,19.4,0.479,0.6,0.544,26.214,26.2,0.524,0.573,1.0,0.968,20.5,102.5,85.42,103.0,0.496
0022400240,1610612752,New York,Knicks,NYK,knicks,240:00,640.4,128.1,597.7,119.5,42.7,8.5,0.767,4.13,23.6,0.375,0.796,0.588,8.989,9.0,0.563,0.592,1.0,0.944,17.6,88.0,73.33,89.0,0.562
0022400240,1610612751,Brooklyn,Nets,BKN,nets,240:00,597.7,119.5,640.4,128.1,-42.7,-8.5,0.969,3.44,24.2,0.204,0.625,0.412,10.345,10.3,0.533,0.583,1.0,1.0,17.6,88.0,73.33,87.0,0.438
0022400241,1610612741,Chicago,Bulls,CHI,bulls,240:00,473.5,94.7,632.7,126.5,-159.3,-31.9,0.722,1.73,16.4,0.278,0.636,0.433,13.274,13.3,0.402,0.459,1.0,0.97,22.6,113.0,94.17,113.0,0.324
0022400241,1610612745,Houston,Rockets,HOU,rockets,240:00,632.7,126.5,473.5,94.7,159.3,31.9,0.618,3.09,20.5,0.364,0.722,0.567,9.735,9.7,0.571,0.6,1.0,0.985,22.6,113.0,94.17,113.0,0.676
0022400242,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,607.1,121.4,623.7,124.7,-16.6,-3.3,0.674,3.63,21.0,0.229,0.553,0.389,8.163,8.2,0.575,0.607,1.0,0.954,19.5,97.5,81.25,98.0,0.501
0022400242,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,623.7,124.7,607.1,121.4,16.6,3.3,0.45,1.13,13.2,0.447,0.771,0.611,16.495,16.5,0.542,0.606,1.0,0.983,19.5,97.5,81.25,97.0,0.499
0022400236,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,633.7,126.7,575.8,115.2,57.9,11.6,0.591,1.3,19.0,0.324,0.705,0.568,19.802,19.8,0.656,0.717,1.0,0.982,20.0,100.0,83.33,101.0,0.575
0022400236,1610612766,Charlotte,Hornets,CHA,hornets,240:00,575.8,115.2,633.7,126.7,-57.9,-11.6,0.81,3.4,22.5,0.295,0.676,0.432,10.101,10.1,0.505,0.526,1.0,0.991,20.0,100.0,83.33,99.0,0.425
0022400238,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,541.2,108.2,463.9,92.8,77.3,15.5,0.756,2.38,22.1,0.24,0.776,0.505,13.402,13.4,0.522,0.545,1.0,0.982,19.4,97.0,80.83,97.0,0.58
0022400238,1610612743,Denver,Nuggets,DEN,nuggets,240:00,463.9,92.8,541.2,108.2,-77.3,-15.5,0.657,1.53,17.8,0.224,0.76,0.495,15.464,15.5,0.476,0.499,1.0,0.991,19.4,97.0,80.83,97.0,0.42
0022400234,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,625.0,125.0,609.4,121.9,15.6,3.1,0.643,1.93,20.3,0.25,0.585,0.42,14.583,14.6,0.631,0.656,1.0,0.991,19.2,96.0,80.0,96.0,0.529
0022400234,1610612756,Phoenix,Suns,PHX,suns,240:00,609.4,121.9,625.0,125.0,-15.6,-3.1,0.63,1.38,20.4,0.415,0.75,0.58,21.875,21.9,0.624,0.639,1.0,0.965,19.2,96.0,80.0,96.0,0.471
0022400231,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,544.0,108.8,577.8,115.6,-33.8,-6.8,0.686,1.41,17.6,0.431,0.627,0.529,18.681,18.7,0.488,0.532,1.0,0.982,18.1,90.5,75.42,91.0,0.469
0022400231,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,577.8,115.6,544.0,108.8,33.8,6.8,0.615,2.18,18.2,0.373,0.569,0.471,12.222,12.2,0.506,0.537,1.0,1.0,18.1,90.5,75.42,90.0,0.531
0022400232,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,550.0,110.0,465.0,93.0,85.0,17.0,0.591,1.73,18.2,0.327,0.721,0.54,15.0,15.0,0.511,0.54,1.0,0.974,20.0,100.0,83.33,100.0,0.593
0022400232,1610612759,San Antonio,Spurs,SAS,spurs,240:00,465.0,93.0,550.0,110.0,-85.0,-17.0,0.75,1.75,15.2,0.279,0.673,0.46,12.0,12.0,0.381,0.459,1.0,0.966,20.0,100.0,83.33,100.0,0.407
0022400230,1610612738,Boston,Celtics,BOS,celtics,265:00,630.0,126.0,634.0,126.8,-4.0,-0.8,0.682,3.33,20.0,0.364,0.623,0.491,9.0,9.0,0.551,0.587,1.0,0.967,17.84,89.21,74.34,100.0,0.484
0022400230,1610612761,Toronto,Raptors,TOR,raptors,265:00,634.0,126.8,630.0,126.0,4.0,0.8,0.7,3.89,23.0,0.377,0.636,0.509,9.278,9.3,0.556,0.573,1.0,0.991,17.84,89.21,74.34,97.0,0.516
0022400233,1610612758,Sacramento,Kings,SAC,kings,240:00,630.2,126.0,609.4,121.9,20.8,4.2,0.571,1.71,17.9,0.349,0.644,0.5,14.583,14.6,0.62,0.644,1.0,0.991,19.2,96.0,80.0,96.0,0.511
0022400233,1610612762,Utah,Jazz,UTA,jazz,240:00,609.4,121.9,630.2,126.0,-20.8,-4.2,0.432,1.0,12.6,0.356,0.651,0.5,16.667,16.7,0.573,0.626,1.0,0.964,19.2,96.0,80.0,96.0,0.489
0022400229,1610612766,Charlotte,Hornets,CHA,hornets,240:00,599.0,119.8,593.8,118.8,5.2,1.0,0.61,2.5,17.9,0.358,0.792,0.564,10.417,10.4,0.522,0.562,1.0,0.983,19.2,96.0,80.0,96.0,0.502
0022400229,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,593.8,118.8,599.0,119.8,-5.2,-1.0,0.66,3.44,22.6,0.208,0.642,0.436,9.375,9.4,0.592,0.589,1.0,0.991,19.2,96.0,80.0,96.0,0.498
0022400018,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,515.6,103.1,432.3,86.5,83.3,16.7,0.583,1.91,15.8,0.291,0.712,0.509,11.458,11.5,0.451,0.5,1.0,0.973,19.2,96.0,80.0,96.0,0.618
0022400018,1610612756,Phoenix,Suns,PHX,suns,240:00,432.3,86.5,515.6,103.1,-83.3,-16.7,0.773,1.0,13.1,0.288,0.709,0.491,17.708,17.7,0.353,0.448,1.0,0.956,19.2,96.0,80.0,96.0,0.382
0022400012,1610612737,Atlanta,Hawks,ATL,hawks,240:00,570.8,114.2,517.7,103.5,53.1,10.6,0.609,1.75,17.8,0.291,0.677,0.5,14.159,14.2,0.531,0.58,1.0,0.977,22.6,113.0,94.17,113.0,0.572
0022400012,1610612764,Washington,Wizards,WAS,wizards,240:00,517.7,103.5,570.8,114.2,-53.1,-10.6,0.651,1.75,17.3,0.323,0.709,0.5,14.159,14.2,0.476,0.508,1.0,0.97,22.6,113.0,94.17,113.0,0.428
0022400013,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,660.6,132.1,578.0,115.6,82.6,16.5,0.647,2.54,22.1,0.182,0.844,0.517,11.927,11.9,0.661,0.695,1.0,0.991,21.8,109.0,90.83,109.0,0.569
0022400013,1610612741,Chicago,Bulls,CHI,bulls,240:00,578.0,115.6,660.6,132.1,-82.6,-16.5,0.711,1.88,21.6,0.156,0.818,0.483,15.596,15.6,0.625,0.651,1.0,0.983,21.8,109.0,90.83,109.0,0.431
0022400010,1610612753,Orlando,Magic,ORL,magic,240:00,532.6,106.5,462.4,92.5,70.2,14.0,0.441,0.83,12.3,0.356,0.778,0.567,19.565,19.6,0.506,0.559,1.0,0.991,18.5,92.5,77.08,92.0,0.565
0022400010,1610612755,Philadelphia,76ers,PHI,sixers,240:00,462.4,92.5,532.6,106.5,-70.2,-14.0,0.655,1.06,15.6,0.222,0.644,0.433,19.355,19.4,0.472,0.529,1.0,0.942,18.5,92.5,77.08,93.0,0.435
0022400011,1610612761,Toronto,Raptors,TOR,raptors,240:00,475.0,95.0,485.3,97.1,-10.3,-2.1,0.6,1.4,14.7,0.333,0.672,0.492,15.0,15.0,0.402,0.445,1.0,0.992,20.2,101.0,84.17,100.0,0.453
0022400011,1610612765,Detroit,Pistons,DET,pistons,240:00,485.3,97.1,475.0,95.0,10.3,2.1,0.615,1.71,16.6,0.328,0.667,0.508,13.725,13.7,0.453,0.477,1.0,0.967,20.2,101.0,84.17,102.0,0.547
0022400016,1610612745,Houston,Rockets,HOU,rockets,240:00,595.2,119.0,490.6,98.1,104.7,20.9,0.674,2.58,21.1,0.216,0.695,0.473,11.429,11.4,0.584,0.607,1.0,0.991,21.1,105.5,87.92,105.0,0.615
0022400016,1610612746,LA,Clippers,LAC,clippers,240:00,490.6,98.1,595.2,119.0,-104.7,-20.9,0.353,0.8,8.9,0.305,0.784,0.527,14.151,14.2,0.433,0.498,1.0,0.976,21.1,105.5,87.92,106.0,0.385
0022400017,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,548.9,109.8,500.0,100.0,48.9,9.8,0.568,1.4,16.0,0.346,0.8,0.569,16.304,16.3,0.489,0.532,1.0,0.991,18.6,93.0,77.5,92.0,0.513
0022400017,1610612743,Denver,Nuggets,DEN,nuggets,240:00,500.0,100.0,548.9,109.8,-48.9,-9.8,0.703,3.25,20.0,0.2,0.654,0.431,8.511,8.5,0.483,0.512,1.0,0.952,18.6,93.0,77.5,94.0,0.487
0022400015,1610612759,San Antonio,Spurs,SAS,spurs,240:00,592.8,118.6,618.6,123.7,-25.8,-5.2,0.744,2.46,22.7,0.283,0.66,0.473,13.402,13.4,0.585,0.605,1.0,0.991,19.4,97.0,80.83,97.0,0.471
0022400015,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,618.6,123.7,592.8,118.6,25.8,5.2,0.614,2.25,19.6,0.34,0.717,0.527,12.371,12.4,0.58,0.611,1.0,0.982,19.4,97.0,80.83,97.0,0.529
0022400020,1610612758,Sacramento,Kings,SAC,kings,265:00,600.0,120.0,607.5,121.5,-7.5,-1.5,0.438,1.62,15.0,0.286,0.745,0.529,12.381,12.4,0.563,0.601,1.0,0.992,19.2,96.0,80.0,105.0,0.508
0022400020,1610612750,Minnesota,Timberwolves,MIN,timberwolves,265:00,607.5,121.5,600.0,120.0,7.5,1.5,0.542,2.36,17.7,0.255,0.714,0.471,10.28,10.3,0.574,0.602,1.0,0.975,19.2,96.0,80.0,107.0,0.492
0022400019,1610612744,Golden State,Warriors,GSW,warriors,240:00,564.2,112.8,531.5,106.3,32.7,6.5,0.767,1.74,20.2,0.362,0.646,0.512,17.431,17.4,0.536,0.564,1.0,0.992,22.0,110.0,91.67,109.0,0.53
0022400019,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,531.5,106.3,564.2,112.8,-32.7,-6.5,0.524,1.47,14.1,0.354,0.638,0.488,13.514,13.5,0.442,0.502,1.0,0.97,22.0,110.0,91.67,111.0,0.47
0022400009,1610612754,Indiana,Pacers,IND,pacers,240:00,555.0,111.0,607.8,121.6,-52.8,-10.6,0.636,1.4,20.3,0.233,0.795,0.517,20.0,20.0,0.593,0.611,1.0,1.0,20.2,101.0,84.17,100.0,0.44
0022400009,1610612748,Miami,Heat,MIA,heat,240:00,607.8,121.6,555.0,111.0,52.8,10.6,0.6,2.7,19.7,0.205,0.767,0.483,9.804,9.8,0.603,0.638,1.0,0.973,20.2,101.0,84.17,102.0,0.56
0022400014,1610612752,New York,Knicks,NYK,knicks,240:00,620.0,124.0,622.4,124.5,-2.4,-0.5,0.568,1.92,18.2,0.3,0.731,0.543,13.0,13.0,0.608,0.65,1.0,0.955,19.8,99.0,82.5,100.0,0.535
0022400014,1610612751,Brooklyn,Nets,BKN,nets,240:00,622.4,124.5,620.0,124.0,2.4,0.5,0.692,3.0,19.4,0.269,0.7,0.457,9.184,9.2,0.545,0.602,1.0,0.991,19.8,99.0,82.5,98.0,0.465
0022400228,1610612762,Utah,Jazz,UTA,jazz,240:00,599.0,119.8,588.5,117.7,10.4,2.1,0.581,1.25,17.9,0.465,0.628,0.547,20.833,20.8,0.582,0.61,1.0,0.974,19.2,96.0,80.0,96.0,0.501
0022400228,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,588.5,117.7,599.0,119.8,-10.4,-2.1,0.581,1.47,18.2,0.372,0.535,0.453,17.708,17.7,0.576,0.602,1.0,0.982,19.2,96.0,80.0,96.0,0.499
0022400222,1610612745,Houston,Rockets,HOU,rockets,240:00,555.0,111.0,525.5,105.1,29.5,5.9,0.667,2.0,18.8,0.379,0.729,0.556,14.0,14.0,0.51,0.531,1.0,0.967,19.8,99.0,82.5,100.0,0.555
0022400222,1610612746,LA,Clippers,LAC,clippers,240:00,525.5,105.1,555.0,111.0,-29.5,-5.9,0.711,2.25,19.1,0.271,0.621,0.444,12.245,12.2,0.469,0.5,1.0,0.974,19.8,99.0,82.5,98.0,0.445
0022400217,1610612753,Orlando,Magic,ORL,magic,240:00,484.5,96.9,463.9,92.8,20.6,4.1,0.765,1.53,19.1,0.26,0.755,0.515,17.526,17.5,0.482,0.519,1.0,0.982,19.4,97.0,80.83,97.0,0.55
0022400217,1610612754,Indiana,Pacers,IND,pacers,240:00,463.9,92.8,484.5,96.9,-20.6,-4.1,0.688,1.29,16.7,0.245,0.74,0.485,17.526,17.5,0.44,0.49,1.0,0.973,19.4,97.0,80.83,97.0,0.45
0022400220,1610612755,Philadelphia,76ers,PHI,sixers,240:00,552.1,110.4,581.6,116.3,-29.5,-5.9,0.585,2.0,17.9,0.269,0.795,0.51,12.5,12.5,0.522,0.547,1.0,0.982,19.4,97.0,80.83,96.0,0.461
0022400220,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,581.6,116.3,552.1,110.4,29.5,5.9,0.595,2.27,18.9,0.205,0.731,0.49,11.224,11.2,0.588,0.616,1.0,0.963,19.4,97.0,80.83,98.0,0.539
0022400223,1610612749,Milwaukee,Bucks,MIL,bucks,265:00,582.6,116.5,566.0,113.2,16.5,3.3,0.578,2.17,17.7,0.275,0.727,0.509,11.009,11.0,0.553,0.599,1.0,0.967,19.47,97.36,81.13,109.0,0.559
0022400223,1610612765,Detroit,Pistons,DET,pistons,265:00,566.0,113.2,582.6,116.5,-16.5,-3.3,0.63,1.93,19.3,0.273,0.725,0.491,14.151,14.2,0.55,0.568,1.0,0.983,19.47,97.36,81.13,106.0,0.441
0022400225,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,603.8,120.8,585.7,117.1,18.1,3.6,0.721,1.72,20.7,0.283,0.706,0.505,16.981,17.0,0.624,0.646,1.0,0.983,21.1,105.5,87.92,106.0,0.516
0022400225,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,585.7,117.1,603.8,120.8,-18.1,-3.6,0.667,2.0,18.9,0.294,0.717,0.495,13.333,13.3,0.539,0.594,1.0,0.983,21.1,105.5,87.92,105.0,0.484
0022400224,1610612759,San Antonio,Spurs,SAS,spurs,240:00,643.5,128.7,613.2,122.6,30.3,6.1,0.792,4.22,24.5,0.267,0.702,0.489,8.333,8.3,0.62,0.655,1.0,0.991,21.4,107.0,89.17,108.0,0.571
0022400224,1610612764,Washington,Wizards,WAS,wizards,240:00,613.2,122.6,643.5,128.7,-30.3,-6.1,0.551,1.5,18.4,0.298,0.733,0.511,16.981,17.0,0.611,0.637,1.0,1.0,21.4,107.0,89.17,106.0,0.429
0022400221,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,563.8,112.8,468.1,93.6,95.7,19.1,0.513,2.86,16.1,0.196,0.537,0.371,7.447,7.4,0.528,0.558,1.0,0.962,18.8,94.0,78.33,94.0,0.603
0022400221,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,468.1,93.6,563.8,112.8,-95.7,-19.1,0.618,0.88,15.0,0.463,0.804,0.629,25.532,25.5,0.448,0.471,1.0,0.975,18.8,94.0,78.33,94.0,0.397
0022400227,1610612758,Sacramento,Kings,SAC,kings,240:00,654.6,130.9,536.1,107.2,118.6,23.7,0.76,2.24,26.6,0.258,0.641,0.516,17.526,17.5,0.737,0.743,1.0,0.981,19.4,97.0,80.83,97.0,0.648
0022400227,1610612756,Phoenix,Suns,PHX,suns,240:00,536.1,107.2,654.6,130.9,-118.6,-23.7,0.639,2.3,16.1,0.359,0.742,0.484,10.309,10.3,0.438,0.48,1.0,0.983,19.4,97.0,80.83,97.0,0.352
0022400218,1610612751,Brooklyn,Nets,BKN,nets,240:00,587.6,117.5,716.5,143.3,-128.9,-25.8,0.65,2.0,20.2,0.146,0.674,0.425,13.402,13.4,0.627,0.656,1.0,0.961,19.4,97.0,80.83,97.0,0.41
0022400218,1610612738,Boston,Celtics,BOS,celtics,240:00,716.5,143.3,587.6,117.5,128.9,25.8,0.7,4.38,23.8,0.326,0.854,0.575,8.247,8.2,0.656,0.671,1.0,0.973,19.4,97.0,80.83,97.0,0.59
0022400219,1610612752,New York,Knicks,NYK,knicks,240:00,591.3,118.3,601.9,120.4,-10.6,-2.1,0.646,2.07,20.8,0.292,0.786,0.522,14.423,14.4,0.59,0.603,1.0,0.975,20.7,103.5,86.25,104.0,0.473
0022400219,1610612741,Chicago,Bulls,CHI,bulls,240:00,601.9,120.4,591.3,118.3,10.6,2.1,0.705,1.72,21.7,0.214,0.708,0.478,17.476,17.5,0.622,0.66,1.0,0.991,20.7,103.5,86.25,103.0,0.527
0022400226,1610612757,Portland,Trail Blazers,POR,blazers,240:00,519.6,103.9,485.1,97.0,34.5,6.9,0.447,0.85,13.0,0.311,0.695,0.529,19.608,19.6,0.512,0.569,1.0,0.982,20.3,101.5,84.58,102.0,0.585
0022400226,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,485.1,97.0,519.6,103.9,-34.5,-6.9,0.432,1.14,11.9,0.305,0.689,0.471,13.861,13.9,0.431,0.473,1.0,0.992,20.3,101.5,84.58,101.0,0.415
0022400003,1610612753,Orlando,Magic,ORL,magic,240:00,570.0,114.0,440.6,88.1,129.4,25.9,0.581,2.27,18.2,0.222,0.736,0.477,11.0,11.0,0.532,0.562,1.0,0.991,20.1,100.5,83.75,100.0,0.614
0022400003,1610612766,Charlotte,Hornets,CHA,hornets,240:00,440.6,88.1,570.0,114.0,-129.4,-25.9,0.647,1.0,16.2,0.264,0.778,0.523,21.782,21.8,0.482,0.494,1.0,0.982,20.1,100.5,83.75,101.0,0.386
0022400006,1610612762,Utah,Jazz,UTA,jazz,240:00,595.7,119.1,631.6,126.3,-35.8,-7.2,0.711,2.46,22.5,0.333,0.682,0.5,13.83,13.8,0.571,0.584,1.0,0.964,18.9,94.5,78.75,94.0,0.471
0022400006,1610612756,Phoenix,Suns,PHX,suns,240:00,631.6,126.3,595.7,119.1,35.8,7.2,0.488,2.1,16.3,0.318,0.667,0.5,10.526,10.5,0.605,0.627,1.0,0.972,18.9,94.5,78.75,95.0,0.529
0022400004,1610612755,Philadelphia,76ers,PHI,sixers,240:00,495.0,99.0,555.0,111.0,-60.0,-12.0,0.613,1.27,14.6,0.212,0.711,0.443,15.0,15.0,0.458,0.529,1.0,0.964,20.0,100.0,83.33,100.0,0.396
0022400004,1610612752,New York,Knicks,NYK,knicks,240:00,555.0,111.0,495.0,99.0,60.0,12.0,0.705,2.07,21.5,0.289,0.788,0.557,15.0,15.0,0.545,0.581,1.0,0.982,20.0,100.0,83.33,100.0,0.604
0022400005,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,500.0,100.0,433.7,86.7,66.3,13.3,0.658,1.47,17.6,0.322,0.655,0.487,17.172,17.2,0.489,0.499,1.0,0.983,19.7,98.5,82.08,99.0,0.556
0022400005,1610612761,Toronto,Raptors,TOR,raptors,240:00,433.7,86.7,500.0,100.0,-66.3,-13.3,0.667,0.91,14.5,0.345,0.678,0.513,22.449,22.4,0.401,0.448,1.0,0.983,19.7,98.5,82.08,98.0,0.444
0022400001,1610612738,Boston,Celtics,BOS,celtics,240:00,585.9,117.2,585.0,117.0,0.9,0.2,0.737,1.4,20.7,0.231,0.538,0.407,20.202,20.2,0.627,0.668,1.0,1.0,19.9,99.5,82.92,99.0,0.489
0022400001,1610612737,Atlanta,Hawks,ATL,hawks,240:00,585.0,117.0,585.9,117.2,-0.9,-0.2,0.7,2.19,22.0,0.462,0.769,0.593,16.0,16.0,0.556,0.559,1.0,0.976,19.9,99.5,82.92,100.0,0.511
0022400008,1610612757,Portland,Trail Blazers,POR,blazers,240:00,604.0,120.8,534.7,106.9,69.3,13.9,0.698,1.5,21.0,0.286,0.806,0.526,19.802,19.8,0.619,0.657,1.0,0.982,20.2,101.0,84.17,101.0,0.56
0022400008,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,534.7,106.9,604.0,120.8,-69.3,-13.9,0.595,0.96,17.1,0.194,0.714,0.474,22.772,22.8,0.596,0.65,1.0,0.972,20.2,101.0,84.17,101.0,0.44
