gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,wl,won
0022100502,1610612737,Atlanta,Hawks,ATL,hawks,240:00,602.0,120.4,663.3,132.7,-61.2,-12.2,0.55,2.2,16.4,0.28,0.756,0.505,10.204,10.2,0.534,0.587,1.0,0.982,19.6,98.0,81.67,98.0,0.455,L,0
0022100502,1610612741,Chicago,Bulls,CHI,bulls,240:00,663.3,132.7,602.0,120.4,61.2,12.2,0.569,2.9,21.0,0.244,0.72,0.495,10.204,10.2,0.638,0.649,1.0,0.963,19.6,98.0,81.67,98.0,0.545,W,1
0022100503,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,540.0,108.0,515.0,103.0,25.0,5.0,0.75,2.14,21.0,0.264,0.705,0.5,14.0,14.0,0.522,0.549,1.0,0.991,20.0,100.0,83.33,100.0,0.544,W,1
0022100503,1610612738,Boston,Celtics,BOS,celtics,240:00,515.0,103.0,540.0,108.0,-25.0,-5.0,0.697,1.64,16.3,0.295,0.736,0.5,14.0,14.0,0.461,0.508,1.0,0.983,20.0,100.0,83.33,100.0,0.456,L,0
0022100506,1610612757,Portland,Trail Blazers,POR,blazers,240:00,596.9,119.4,680.4,136.1,-83.5,-16.7,0.543,1.73,14.6,0.294,0.634,0.446,11.224,11.2,0.5,0.582,1.0,1.0,19.5,97.5,81.25,98.0,0.386,L,0
0022100506,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,680.4,136.1,596.9,119.4,83.5,16.7,0.792,2.92,25.3,0.366,0.706,0.554,13.402,13.4,0.643,0.67,1.0,0.991,19.5,97.5,81.25,97.0,0.614,W,1
0022100504,1610612759,San Antonio,Spurs,SAS,spurs,240:00,490.6,98.1,518.9,103.8,-28.3,-5.7,0.578,2.6,18.3,0.172,0.76,0.444,9.434,9.4,0.5,0.5,1.0,0.983,21.2,106.0,88.33,106.0,0.442,L,0
0022100504,1610612762,Utah,Jazz,UTA,jazz,240:00,518.9,103.8,490.6,98.1,28.3,5.7,0.487,1.27,13.9,0.24,0.828,0.556,14.151,14.2,0.506,0.554,1.0,0.966,21.2,106.0,88.33,106.0,0.558,W,1
0022100505,1610612756,Phoenix,Suns,PHX,suns,240:00,576.5,115.3,575.8,115.2,0.8,0.2,0.61,2.27,18.4,0.265,0.609,0.432,11.224,11.2,0.517,0.564,1.0,0.991,19.7,98.5,82.08,98.0,0.496,L,0
0022100505,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,575.8,115.2,576.5,115.3,-0.8,-0.2,0.489,1.16,15.9,0.391,0.735,0.568,19.192,19.2,0.574,0.597,1.0,0.974,19.7,98.5,82.08,99.0,0.504,W,1
0022100507,1610612746,LA,Clippers,LAC,clippers,240:00,545.5,109.1,620.0,124.0,-74.5,-14.9,0.676,2.08,17.2,0.333,0.725,0.485,12.121,12.1,0.454,0.496,1.0,0.983,19.9,99.5,82.92,99.0,0.395,L,0
0022100507,1610612751,Brooklyn,Nets,BKN,nets,240:00,620.0,124.0,545.5,109.1,74.5,14.9,0.62,2.07,21.8,0.275,0.667,0.515,15.0,15.0,0.642,0.652,1.0,0.964,19.9,99.5,82.92,100.0,0.605,W,1
0022100501,1610612766,Charlotte,Hornets,CHA,hornets,240:00,591.3,118.3,480.6,96.1,110.8,22.2,0.702,2.06,22.8,0.19,0.731,0.489,15.385,15.4,0.636,0.653,1.0,0.991,20.7,103.5,86.25,104.0,0.635,W,1
0022100501,1610612745,Houston,Rockets,HOU,rockets,240:00,480.6,96.1,591.3,118.3,-110.8,-22.2,0.556,0.95,14.7,0.269,0.81,0.511,20.388,20.4,0.5,0.521,1.0,1.0,20.7,103.5,86.25,103.0,0.365,L,0
0022100497,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,557.1,111.4,533.3,106.7,23.8,4.8,0.585,2.0,17.4,0.18,0.772,0.495,11.429,11.4,0.552,0.587,1.0,0.982,21.0,105.0,87.5,105.0,0.504,W,1
0022100497,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,533.3,106.7,557.1,111.4,-23.8,-4.8,0.667,2.36,18.1,0.228,0.82,0.505,10.476,10.5,0.468,0.527,1.0,0.975,21.0,105.0,87.5,105.0,0.496,L,0
0022100500,1610612746,LA,Clippers,LAC,clippers,240:00,505.1,101.0,525.5,105.1,-20.5,-4.1,0.65,1.86,19.1,0.224,0.719,0.491,14.141,14.1,0.512,0.532,1.0,0.973,19.7,98.5,82.08,99.0,0.496,L,0
0022100500,1610612743,Denver,Nuggets,DEN,nuggets,240:00,525.5,105.1,505.1,101.0,20.5,4.1,0.744,2.07,20.3,0.281,0.776,0.509,14.286,14.3,0.489,0.516,1.0,0.991,19.7,98.5,82.08,98.0,0.504,W,1
0022100495,1610612764,Washington,Wizards,WAS,wizards,240:00,505.3,101.1,615.8,123.2,-110.5,-22.1,0.629,2.75,16.4,0.283,0.705,0.462,8.421,8.4,0.433,0.469,1.0,0.991,19.0,95.0,79.17,95.0,0.377,L,0
0022100495,1610612755,Philadelphia,76ers,PHI,sixers,240:00,615.8,123.2,505.3,101.1,110.5,22.1,0.581,1.92,18.8,0.295,0.717,0.538,13.684,13.7,0.57,0.611,1.0,0.981,19.0,95.0,79.17,95.0,0.623,W,1
0022100498,1610612759,San Antonio,Spurs,SAS,spurs,240:00,648.6,129.7,495.5,99.1,153.2,30.6,0.765,2.05,23.6,0.364,0.708,0.569,17.117,17.1,0.632,0.671,1.0,0.976,22.1,110.5,92.08,111.0,0.708,W,1
0022100498,1610612765,Detroit,Pistons,DET,pistons,240:00,495.5,99.1,648.6,129.7,-153.2,-30.6,0.421,1.14,11.0,0.292,0.636,0.431,12.727,12.7,0.429,0.482,1.0,0.992,22.1,110.5,92.08,110.0,0.292,L,0
0022100496,1610612758,Sacramento,Kings,SAC,kings,240:00,510.0,102.0,628.7,125.7,-118.7,-23.7,0.647,1.22,16.5,0.25,0.554,0.413,18.0,18.0,0.481,0.549,1.0,1.0,20.1,100.5,83.75,100.0,0.38,L,0
0022100496,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,628.7,125.7,510.0,102.0,118.7,23.7,0.702,2.75,20.8,0.446,0.75,0.587,11.881,11.9,0.515,0.561,1.0,0.968,20.1,100.5,83.75,101.0,0.62,W,1
0022100499,1610612741,Chicago,Bulls,CHI,bulls,240:00,565.0,113.0,541.2,108.2,23.8,4.8,0.395,1.13,14.0,0.139,0.719,0.495,15.0,15.0,0.638,0.659,1.0,0.962,19.7,98.5,82.08,100.0,0.524,W,1
0022100499,1610612754,Indiana,Pacers,IND,pacers,240:00,541.2,108.2,565.0,113.0,-23.8,-4.8,0.561,2.56,16.9,0.281,0.861,0.505,9.278,9.3,0.479,0.509,1.0,1.0,19.7,98.5,82.08,97.0,0.476,L,0
0022100494,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,660.6,132.1,454.1,90.8,206.4,41.3,0.696,2.6,23.6,0.34,0.768,0.566,13.761,13.8,0.632,0.647,1.0,0.968,21.8,109.0,90.83,109.0,0.665,W,1
0022100494,1610612761,Toronto,Raptors,TOR,raptors,240:00,454.1,90.8,660.6,132.1,-206.4,-41.3,0.649,1.14,16.6,0.232,0.66,0.434,19.266,19.3,0.466,0.499,1.0,0.992,21.8,109.0,90.83,109.0,0.335,L,0
0022100493,1610612748,Miami,Heat,MIA,heat,240:00,516.7,103.3,456.0,91.2,60.6,12.1,0.778,2.0,20.1,0.368,0.744,0.53,15.556,15.6,0.461,0.48,1.0,0.982,18.1,90.5,75.42,90.0,0.552,W,1
0022100493,1610612753,Orlando,Magic,ORL,magic,240:00,456.0,91.2,516.7,103.3,-60.6,-12.1,0.548,0.89,14.3,0.256,0.632,0.47,20.879,20.9,0.5,0.522,1.0,0.961,18.1,90.5,75.42,91.0,0.448,L,0
0022100488,1610612752,New York,Knicks,NYK,knicks,240:00,537.2,107.4,472.8,94.6,64.4,12.9,0.737,2.8,21.1,0.216,0.782,0.509,10.638,10.6,0.565,0.559,1.0,0.962,18.6,93.0,77.5,94.0,0.576,W,1
0022100488,1610612737,Atlanta,Hawks,ATL,hawks,240:00,472.8,94.6,537.2,107.4,-64.4,-12.9,0.697,1.92,18.1,0.218,0.784,0.491,13.043,13.0,0.454,0.467,1.0,1.0,18.6,93.0,77.5,92.0,0.424,L,0
0022100490,1610612756,Phoenix,Suns,PHX,suns,240:00,569.1,113.8,617.0,123.4,-47.9,-9.6,0.5,1.54,16.1,0.256,0.689,0.477,13.83,13.8,0.548,0.594,1.0,0.981,18.8,94.0,78.33,94.0,0.445,L,0
0022100490,1610612744,Golden State,Warriors,GSW,warriors,240:00,617.0,123.4,569.1,113.8,47.9,9.6,0.667,2.55,20.7,0.311,0.744,0.523,11.702,11.7,0.576,0.615,1.0,0.963,18.8,94.0,78.33,94.0,0.555,W,1
0022100492,1610612762,Utah,Jazz,UTA,jazz,240:00,576.9,115.4,557.7,111.5,19.2,3.8,0.6,1.71,16.4,0.321,0.731,0.519,13.462,13.5,0.511,0.565,1.0,0.975,20.8,104.0,86.67,104.0,0.555,W,1
0022100492,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,557.7,111.5,576.9,115.4,-19.2,-3.8,0.5,1.36,14.0,0.269,0.679,0.481,13.462,13.5,0.483,0.556,1.0,0.983,20.8,104.0,86.67,104.0,0.445,L,0
0022100489,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,585.0,117.0,570.7,114.1,14.3,2.9,0.558,1.85,17.1,0.327,0.712,0.519,13.0,13.0,0.538,0.569,1.0,0.991,19.9,99.5,82.92,100.0,0.515,W,1
0022100489,1610612738,Boston,Celtics,BOS,celtics,240:00,570.7,114.1,585.0,117.0,-14.3,-2.9,0.632,1.71,17.5,0.288,0.673,0.481,14.141,14.1,0.522,0.567,1.0,1.0,19.9,99.5,82.92,99.0,0.485,L,0
0022100491,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,563.7,112.7,598.0,119.6,-34.3,-6.9,0.725,2.07,19.0,0.379,0.776,0.561,13.725,13.7,0.469,0.531,1.0,0.976,20.4,102.0,85.0,102.0,0.467,L,0
0022100491,1610612751,Brooklyn,Nets,BKN,nets,240:00,598.0,119.6,563.7,112.7,34.3,6.9,0.721,2.58,21.5,0.224,0.621,0.439,11.765,11.8,0.562,0.605,1.0,0.965,20.4,102.0,85.0,102.0,0.533,W,1
0022100478,1610612755,Philadelphia,76ers,PHI,sixers,240:00,527.5,105.5,538.5,107.7,-11.0,-2.2,0.606,2.5,16.4,0.229,0.652,0.436,8.791,8.8,0.45,0.525,1.0,0.98,18.2,91.0,75.83,91.0,0.523,L,0
0022100478,1610612737,Atlanta,Hawks,ATL,hawks,240:00,538.5,107.7,527.5,105.5,11.0,2.2,0.541,1.25,15.7,0.348,0.771,0.564,17.582,17.6,0.494,0.542,1.0,0.925,18.2,91.0,75.83,91.0,0.477,W,1
0022100485,1610612744,Golden State,Warriors,GSW,warriors,240:00,582.5,116.5,541.7,108.3,40.8,8.2,0.75,1.58,21.4,0.318,0.667,0.51,19.588,19.6,0.604,0.628,1.0,0.973,19.3,96.5,80.42,97.0,0.57,W,1
0022100485,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,541.7,108.3,582.5,116.5,-40.8,-8.2,0.474,1.38,13.6,0.333,0.682,0.49,13.542,13.5,0.467,0.517,1.0,0.991,19.3,96.5,80.42,96.0,0.43,L,0
0022100480,1610612752,New York,Knicks,NYK,knicks,240:00,609.4,121.9,652.6,130.5,-43.3,-8.7,0.405,2.43,13.2,0.308,0.846,0.538,7.292,7.3,0.522,0.567,1.0,0.973,19.1,95.5,79.58,96.0,0.42,L,0
0022100480,1610612764,Washington,Wizards,WAS,wizards,240:00,652.6,130.5,609.4,121.9,43.3,8.7,0.714,2.73,22.9,0.154,0.692,0.462,11.579,11.6,0.667,0.696,1.0,0.99,19.1,95.5,79.58,95.0,0.58,W,1
0022100487,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,523.8,104.8,657.1,131.4,-133.3,-26.7,0.477,1.5,14.6,0.31,0.765,0.523,13.333,13.3,0.495,0.513,1.0,0.984,21.0,105.0,87.5,105.0,0.364,L,0
0022100487,1610612759,San Antonio,Spurs,SAS,spurs,240:00,657.1,131.4,523.8,104.8,133.3,26.7,0.717,5.5,22.0,0.235,0.69,0.477,5.714,5.7,0.579,0.63,1.0,0.983,21.0,105.0,87.5,105.0,0.636,W,1
0022100482,1610612743,Denver,Nuggets,DEN,nuggets,240:00,524.5,104.9,563.7,112.7,-39.2,-7.8,0.575,1.53,16.0,0.328,0.759,0.543,14.706,14.7,0.49,0.517,1.0,0.983,20.4,102.0,85.0,102.0,0.448,L,0
0022100482,1610612766,Charlotte,Hornets,CHA,hornets,240:00,563.7,112.7,524.5,104.9,39.2,7.8,0.718,2.55,19.4,0.241,0.672,0.457,10.784,10.8,0.5,0.55,1.0,0.991,20.4,102.0,85.0,102.0,0.552,W,1
0022100484,1610612762,Utah,Jazz,UTA,jazz,240:00,627.5,125.5,580.0,116.0,47.5,9.5,0.646,2.07,20.8,0.356,0.661,0.525,14.706,14.7,0.622,0.642,1.0,0.975,20.2,101.0,84.17,102.0,0.568,W,1
0022100484,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,580.0,116.0,627.5,125.5,-47.5,-9.5,0.644,2.07,19.6,0.339,0.644,0.475,14.0,14.0,0.53,0.546,1.0,1.0,20.2,101.0,84.17,100.0,0.432,L,0
0022100481,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,494.8,99.0,531.3,106.3,-36.5,-7.3,0.714,2.27,19.1,0.185,0.813,0.48,11.458,11.5,0.477,0.508,1.0,0.981,19.2,96.0,80.0,96.0,0.431,L,0
0022100481,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,531.3,106.3,494.8,99.0,36.5,7.3,0.703,2.17,20.0,0.188,0.815,0.52,12.5,12.5,0.512,0.556,1.0,0.99,19.2,96.0,80.0,96.0,0.569,W,1
0022100479,1610612748,Miami,Heat,MIA,heat,240:00,569.3,113.9,560.0,112.0,9.3,1.9,0.535,1.77,17.3,0.191,0.848,0.516,12.871,12.9,0.557,0.597,1.0,0.982,20.1,100.5,83.75,101.0,0.496,W,1
0022100479,1610612765,Detroit,Pistons,DET,pistons,240:00,560.0,112.0,569.3,113.9,-9.3,-1.9,0.639,1.44,17.7,0.152,0.809,0.484,16.0,16.0,0.563,0.615,1.0,0.991,20.1,100.5,83.75,100.0,0.504,L,0
0022100476,1610612754,Indiana,Pacers,IND,pacers,240:00,641.3,128.3,576.1,115.2,65.2,13.0,0.587,1.8,19.4,0.477,0.708,0.598,16.304,16.3,0.597,0.612,1.0,0.973,18.4,92.0,76.67,92.0,0.584,W,1
0022100476,1610612745,Houston,Rockets,HOU,rockets,240:00,576.1,115.2,641.3,128.3,-65.2,-13.0,0.457,1.23,13.1,0.292,0.523,0.402,14.13,14.1,0.531,0.58,1.0,0.972,18.4,92.0,76.67,92.0,0.416,L,0
0022100477,1610612753,Orlando,Magic,ORL,magic,240:00,547.4,109.5,572.9,114.6,-25.5,-5.1,0.5,2.11,15.0,0.255,0.725,0.49,9.474,9.5,0.483,0.535,1.0,0.981,19.1,95.5,79.58,95.0,0.461,L,0
0022100477,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,572.9,114.6,547.4,109.5,25.5,5.1,0.568,2.1,16.2,0.275,0.745,0.51,10.417,10.4,0.506,0.564,1.0,0.982,19.1,95.5,79.58,96.0,0.539,W,1
0022100483,1610612756,Phoenix,Suns,PHX,suns,240:00,559.4,111.9,500.0,100.0,59.4,11.9,0.578,1.86,18.7,0.245,0.705,0.5,13.861,13.9,0.565,0.572,1.0,0.982,20.2,101.0,84.17,101.0,0.584,W,1
0022100483,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,500.0,100.0,559.4,111.9,-59.4,-11.9,0.459,1.31,12.6,0.295,0.755,0.5,12.871,12.9,0.443,0.48,1.0,0.983,20.2,101.0,84.17,101.0,0.416,L,0
0022100473,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,623.8,124.8,524.8,105.0,99.0,19.8,0.556,3.57,17.4,0.322,0.696,0.504,6.931,6.9,0.519,0.561,1.0,0.975,20.2,101.0,84.17,101.0,0.573,W,1
0022100473,1610612745,Houston,Rockets,HOU,rockets,240:00,524.8,105.0,623.8,124.8,-99.0,-19.8,0.639,1.53,16.4,0.304,0.678,0.496,14.851,14.9,0.494,0.532,1.0,0.974,20.2,101.0,84.17,101.0,0.427,L,0
0022100475,1610612758,Sacramento,Kings,SAC,kings,240:00,463.5,92.7,546.9,109.4,-83.3,-16.7,0.706,1.26,18.0,0.245,0.805,0.489,19.792,19.8,0.471,0.493,1.0,0.954,19.2,96.0,80.0,96.0,0.387,L,0
0022100475,1610612746,LA,Clippers,LAC,clippers,240:00,546.9,109.4,463.5,92.7,83.3,16.7,0.619,2.0,20.2,0.195,0.755,0.511,13.542,13.5,0.555,0.59,1.0,0.981,19.2,96.0,80.0,96.0,0.613,W,1
0022100471,1610612738,Boston,Celtics,BOS,celtics,240:00,555.0,111.0,500.0,100.0,55.0,11.0,0.558,1.85,17.5,0.269,0.667,0.477,13.0,13.0,0.527,0.555,1.0,0.991,20.1,100.5,83.75,100.0,0.553,W,1
0022100471,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,500.0,100.0,555.0,111.0,-55.0,-11.0,0.472,1.06,12.5,0.333,0.731,0.523,15.842,15.8,0.44,0.492,1.0,0.975,20.1,100.5,83.75,101.0,0.447,L,0
0022100470,1610612737,Atlanta,Hawks,ATL,hawks,240:00,515.8,103.2,553.2,110.6,-37.4,-7.5,0.656,1.5,16.0,0.3,0.776,0.535,14.737,14.7,0.475,0.528,1.0,0.982,18.9,94.5,78.75,95.0,0.466,L,0
0022100470,1610612753,Orlando,Magic,ORL,magic,240:00,553.2,110.6,515.8,103.2,37.4,7.5,0.711,2.7,20.5,0.224,0.7,0.465,10.638,10.6,0.512,0.547,1.0,0.99,18.9,94.5,78.75,94.0,0.534,W,1
0022100474,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,540.0,108.0,474.7,94.9,65.3,13.1,0.524,2.0,15.9,0.302,0.857,0.587,11.0,11.0,0.489,0.528,1.0,0.974,19.9,99.5,82.92,100.0,0.588,W,1
0022100474,1610612743,Denver,Nuggets,DEN,nuggets,240:00,474.7,94.9,540.0,108.0,-65.3,-13.1,0.636,1.91,16.4,0.143,0.698,0.413,11.111,11.1,0.47,0.492,1.0,0.991,19.9,99.5,82.92,99.0,0.412,L,0
0022100469,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,428.6,85.7,514.3,102.9,-85.7,-17.1,0.412,0.93,10.9,0.161,0.811,0.477,14.286,14.3,0.431,0.463,1.0,0.974,21.0,105.0,87.5,105.0,0.365,L,0
0022100469,1610612756,Phoenix,Suns,PHX,suns,240:00,514.3,102.9,428.6,85.7,85.7,17.1,0.707,1.81,20.1,0.189,0.839,0.523,15.238,15.2,0.505,0.542,1.0,0.983,21.0,105.0,87.5,105.0,0.635,W,1
0022100466,1610612752,New York,Knicks,NYK,knicks,240:00,535.7,107.1,459.6,91.9,76.1,15.2,0.55,1.69,16.3,0.283,0.677,0.496,13.265,13.3,0.506,0.534,1.0,0.982,19.7,98.5,82.08,98.0,0.57,W,1
0022100466,1610612765,Detroit,Pistons,DET,pistons,240:00,459.6,91.9,535.7,107.1,-76.1,-15.2,0.647,1.57,15.7,0.323,0.717,0.504,14.141,14.1,0.404,0.445,1.0,0.966,19.7,98.5,82.08,99.0,0.43,L,0
0022100467,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,609.9,122.0,521.5,104.3,88.4,17.7,0.643,1.69,20.8,0.308,0.809,0.581,17.582,17.6,0.6,0.631,1.0,0.99,18.4,92.0,76.67,91.0,0.574,W,1
0022100467,1610612757,Portland,Trail Blazers,POR,blazers,240:00,521.5,104.3,609.9,122.0,-88.4,-17.7,0.514,1.64,15.0,0.191,0.692,0.419,11.828,11.8,0.532,0.562,1.0,0.951,18.4,92.0,76.67,93.0,0.426,L,0
0022100468,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,600.0,120.0,542.6,108.5,57.4,11.5,0.714,2.73,21.4,0.319,0.8,0.554,11.579,11.6,0.552,0.593,1.0,0.964,18.9,94.5,78.75,95.0,0.577,W,1
0022100468,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,542.6,108.5,600.0,120.0,-57.4,-11.5,0.722,1.53,20.2,0.2,0.681,0.446,18.085,18.1,0.538,0.581,1.0,1.0,18.9,94.5,78.75,94.0,0.423,L,0
0022100465,1610612748,Miami,Heat,MIA,heat,240:00,651.0,130.2,505.3,101.1,145.8,29.2,0.638,2.73,20.8,0.36,0.696,0.538,11.458,11.5,0.611,0.626,1.0,0.974,19.1,95.5,79.58,96.0,0.624,W,1
0022100465,1610612754,Indiana,Pacers,IND,pacers,240:00,505.3,101.1,651.0,130.2,-145.8,-29.2,0.71,1.83,16.4,0.304,0.64,0.462,12.632,12.6,0.42,0.483,1.0,0.982,19.1,95.5,79.58,95.0,0.376,L,0
0022100457,1610612738,Boston,Celtics,BOS,celtics,240:00,509.9,102.0,545.5,109.1,-35.6,-7.1,0.421,0.89,12.2,0.304,0.889,0.561,17.822,17.8,0.506,0.554,1.0,0.974,20.0,100.0,83.33,101.0,0.449,L,0
0022100457,1610612755,Philadelphia,76ers,PHI,sixers,240:00,545.5,109.1,509.9,102.0,35.6,7.1,0.556,1.18,16.3,0.111,0.696,0.439,17.172,17.2,0.569,0.631,1.0,0.981,20.0,100.0,83.33,99.0,0.551,W,1
0022100462,1610612744,Golden State,Warriors,GSW,warriors,240:00,576.5,115.3,500.0,100.0,76.5,15.3,0.609,1.75,20.4,0.256,0.694,0.489,16.327,16.3,0.608,0.614,1.0,0.982,19.6,98.0,81.67,98.0,0.575,W,1
0022100462,1610612758,Sacramento,Kings,SAC,kings,240:00,500.0,100.0,576.5,115.3,-76.5,-15.3,0.622,1.1,16.9,0.306,0.744,0.511,21.429,21.4,0.524,0.544,1.0,0.965,19.6,98.0,81.67,98.0,0.425,L,0
0022100463,1610612746,LA,Clippers,LAC,clippers,240:00,455.4,91.1,568.6,113.7,-113.2,-22.6,0.529,1.2,13.8,0.2,0.554,0.392,14.851,14.9,0.443,0.48,1.0,0.982,20.3,101.5,84.58,101.0,0.358,L,0
0022100463,1610612759,San Antonio,Spurs,SAS,spurs,240:00,568.6,113.7,455.4,91.1,113.2,22.6,0.74,3.08,22.0,0.446,0.8,0.608,11.765,11.8,0.491,0.497,1.0,0.969,20.3,101.5,84.58,102.0,0.642,W,1
0022100461,1610612762,Utah,Jazz,UTA,jazz,240:00,528.3,105.7,481.1,96.2,47.2,9.4,0.618,1.24,13.8,0.368,0.774,0.562,16.038,16.0,0.438,0.499,1.0,0.985,21.2,106.0,88.33,106.0,0.532,W,1
0022100461,1610612766,Charlotte,Hornets,CHA,hornets,240:00,481.1,96.2,528.3,105.7,-47.2,-9.4,0.692,2.08,18.4,0.226,0.632,0.438,12.264,12.3,0.46,0.486,1.0,0.983,21.2,106.0,88.33,106.0,0.468,L,0
0022100460,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,495.0,99.0,510.0,102.0,-15.0,-3.0,0.615,2.0,16.7,0.328,0.731,0.509,12.0,12.0,0.441,0.464,1.0,0.983,20.0,100.0,83.33,100.0,0.46,L,0
0022100460,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,510.0,102.0,495.0,99.0,15.0,3.0,0.667,1.71,17.4,0.269,0.672,0.491,14.0,14.0,0.494,0.529,1.0,0.974,20.0,100.0,83.33,100.0,0.54,W,1
0022100459,1610612741,Chicago,Bulls,CHI,bulls,240:00,707.4,141.5,627.7,125.5,79.8,16.0,0.702,4.13,23.6,0.333,0.73,0.519,8.511,8.5,0.625,0.675,1.0,0.991,18.8,94.0,78.33,94.0,0.542,W,1
0022100459,1610612745,Houston,Rockets,HOU,rockets,240:00,627.7,125.5,707.4,141.5,-79.8,-16.0,0.614,1.93,20.6,0.27,0.667,0.481,14.894,14.9,0.641,0.666,1.0,0.99,18.8,94.0,78.33,94.0,0.458,L,0
0022100448,1610612741,Chicago,Bulls,CHI,bulls,240:00,569.3,113.9,544.6,108.9,24.8,5.0,0.5,2.0,14.6,0.293,0.714,0.47,9.901,9.9,0.484,0.539,1.0,0.991,20.2,101.0,84.17,101.0,0.505,W,1
0022100448,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,544.6,108.9,569.3,113.9,-24.8,-5.0,0.595,1.25,18.1,0.286,0.707,0.53,19.802,19.8,0.585,0.6,1.0,0.982,20.2,101.0,84.17,101.0,0.495,L,0
0022100451,1610612758,Sacramento,Kings,SAC,kings,240:00,623.7,124.7,587.6,117.5,36.1,7.2,0.5,1.92,17.2,0.326,0.652,0.489,12.371,12.4,0.582,0.612,1.0,0.982,19.4,97.0,80.83,97.0,0.497,W,1
0022100451,1610612759,San Antonio,Spurs,SAS,spurs,240:00,587.6,117.5,623.7,124.7,-36.1,-7.2,0.533,1.71,17.5,0.348,0.674,0.511,14.433,14.4,0.56,0.589,1.0,0.982,19.4,97.0,80.83,97.0,0.503,L,0
0022100455,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,590.4,118.1,570.7,114.1,19.8,4.0,0.722,2.89,20.3,0.196,0.766,0.484,9.574,9.6,0.565,0.612,1.0,0.971,18.6,93.0,77.5,94.0,0.521,W,1
0022100455,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,570.7,114.1,590.4,118.1,-19.8,-4.0,0.75,2.25,20.8,0.234,0.804,0.516,13.043,13.0,0.512,0.573,1.0,0.981,18.6,93.0,77.5,92.0,0.479,L,0
0022100456,1610612756,Phoenix,Suns,PHX,suns,240:00,640.2,128.0,490.7,98.1,149.4,29.9,0.648,1.94,22.7,0.286,0.731,0.56,16.822,16.8,0.674,0.68,1.0,0.983,21.5,107.5,89.58,107.0,0.612,W,1
0022100456,1610612766,Charlotte,Hornets,CHA,hornets,240:00,490.7,98.1,640.2,128.0,-149.4,-29.9,0.722,2.89,17.2,0.269,0.714,0.44,8.333,8.3,0.41,0.472,1.0,0.984,21.5,107.5,89.58,108.0,0.388,L,0
0022100450,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,520.8,104.2,558.5,111.7,-37.7,-7.5,0.629,2.75,16.4,0.288,0.625,0.424,8.333,8.3,0.434,0.49,1.0,0.982,19.0,95.0,79.17,96.0,0.453,L,0
0022100450,1610612757,Portland,Trail Blazers,POR,blazers,240:00,558.5,111.7,520.8,104.2,37.7,7.5,0.486,0.68,13.5,0.375,0.712,0.576,26.596,26.6,0.547,0.608,1.0,0.954,19.0,95.0,79.17,94.0,0.547,W,1
0022100449,1610612765,Detroit,Pistons,DET,pistons,240:00,526.3,105.3,473.7,94.7,52.6,10.5,0.686,1.6,18.8,0.205,0.824,0.537,15.789,15.8,0.52,0.567,1.0,0.962,19.0,95.0,79.17,95.0,0.596,W,1
0022100449,1610612748,Miami,Heat,MIA,heat,240:00,473.7,94.7,526.3,105.3,-52.6,-10.5,0.821,1.77,18.3,0.176,0.795,0.463,13.684,13.7,0.466,0.508,1.0,0.99,19.0,95.0,79.17,95.0,0.404,L,0
