gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE
0022200933,1610612766,Charlotte,Hornets,CHA,hornets,240:00,450.5,90.1,519.8,104.0,-69.3,-13.9,0.625,1.43,14.6,0.262,0.833,0.514,13.861,13.9,0.415,0.454,1.0,0.974,20.2,101.0,84.17,101.0,0.367
0022200933,1610612756,Phoenix,Suns,PHX,suns,240:00,519.8,104.0,450.5,90.1,69.3,13.9,0.714,2.31,21.9,0.167,0.738,0.486,12.871,12.9,0.522,0.549,1.0,0.991,20.2,101.0,84.17,101.0,0.633
0022200940,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,590.9,118.2,621.2,124.2,-30.3,-6.1,0.659,2.23,20.1,0.333,0.702,0.51,13.131,13.1,0.544,0.576,1.0,0.974,19.8,99.0,82.5,99.0,0.471
0022200940,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,621.2,124.2,590.9,118.2,30.3,6.1,0.579,1.69,16.3,0.298,0.667,0.49,13.131,13.1,0.575,0.633,1.0,0.982,19.8,99.0,82.5,99.0,0.529
0022200938,1610612745,Houston,Rockets,HOU,rockets,240:00,526.6,105.3,607.5,121.5,-80.9,-16.2,0.472,1.31,12.7,0.39,0.814,0.569,13.83,13.8,0.461,0.49,1.0,0.966,18.7,93.5,77.92,94.0,0.374
0022200938,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,607.5,121.5,526.6,105.3,80.9,16.2,0.675,3.38,21.1,0.186,0.61,0.431,8.602,8.6,0.584,0.618,1.0,0.98,18.7,93.5,77.92,93.0,0.626
0022200931,1610612744,Golden State,Warriors,GSW,warriors,240:00,627.6,125.5,530.3,106.1,97.2,19.4,0.694,1.89,22.7,0.409,0.745,0.589,18.367,18.4,0.604,0.627,1.0,0.991,19.7,98.5,82.08,98.0,0.58
0022200931,1610612757,Portland,Trail Blazers,POR,blazers,240:00,530.3,106.1,627.6,125.5,-97.2,-19.4,0.703,2.0,18.8,0.255,0.591,0.411,13.131,13.1,0.5,0.549,1.0,0.973,19.7,98.5,82.08,99.0,0.42
0022200928,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,557.1,111.4,585.7,117.1,-28.6,-5.7,0.651,2.8,19.0,0.241,0.705,0.441,9.524,9.5,0.495,0.539,1.0,0.983,21.0,105.0,87.5,105.0,0.449
0022200928,1610612758,Sacramento,Kings,SAC,kings,240:00,585.7,117.1,557.1,111.4,28.6,5.7,0.791,1.7,22.5,0.295,0.759,0.559,19.048,19.0,0.616,0.646,1.0,0.974,21.0,105.0,87.5,105.0,0.551
0022200932,1610612746,LA,Clippers,LAC,clippers,240:00,481.0,96.2,509.4,101.9,-28.5,-5.7,0.686,0.96,16.8,0.28,0.712,0.5,23.81,23.8,0.488,0.542,1.0,0.992,21.1,105.5,87.92,105.0,0.472
0022200932,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,509.4,101.9,481.0,96.2,28.5,5.7,0.512,1.16,15.4,0.288,0.72,0.5,17.925,17.9,0.528,0.542,1.0,0.95,21.1,105.5,87.92,106.0,0.528
0022200929,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,610.0,122.0,632.7,126.5,-22.7,-4.5,0.609,4.0,19.7,0.275,0.85,0.527,7.0,7.0,0.571,0.59,1.0,0.965,19.8,99.0,82.5,100.0,0.451
0022200929,1610612754,Indiana,Pacers,IND,pacers,240:00,632.7,126.5,610.0,122.0,22.7,4.5,0.61,2.78,19.4,0.15,0.725,0.473,9.184,9.2,0.596,0.649,1.0,1.0,19.8,99.0,82.5,98.0,0.549
0022200923,1610612737,Atlanta,Hawks,ATL,hawks,240:00,597.9,119.6,626.3,125.3,-28.4,-5.7,0.488,2.33,15.9,0.333,0.6,0.465,9.278,9.3,0.532,0.572,1.0,0.991,19.2,96.0,80.0,97.0,0.48
0022200923,1610612764,Washington,Wizards,WAS,wizards,240:00,626.3,125.3,597.9,119.6,28.4,5.7,0.396,2.11,14.2,0.4,0.667,0.535,9.474,9.5,0.526,0.562,1.0,0.991,19.2,96.0,80.0,95.0,0.52
0022200926,1610612745,Houston,Rockets,HOU,rockets,240:00,560.0,112.0,665.0,133.0,-105.0,-21.0,0.688,2.54,22.3,0.294,0.738,0.495,13.0,13.0,0.541,0.552,1.0,0.983,20.0,100.0,83.33,100.0,0.407
0022200926,1610612743,Denver,Nuggets,DEN,nuggets,240:00,665.0,133.0,560.0,112.0,105.0,21.0,0.755,3.64,26.5,0.262,0.706,0.505,11.0,11.0,0.663,0.671,1.0,0.982,20.0,100.0,83.33,100.0,0.593
0022200927,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,560.2,112.0,500.0,100.0,60.2,12.0,0.49,3.57,16.6,0.306,0.686,0.478,6.481,6.5,0.482,0.506,1.0,0.992,21.7,108.5,90.42,108.0,0.546
0022200927,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,500.0,100.0,560.2,112.0,-60.2,-12.0,0.579,0.85,15.0,0.314,0.694,0.522,23.853,23.9,0.517,0.567,1.0,0.976,21.7,108.5,90.42,109.0,0.454
0022200930,1610612762,Utah,Jazz,UTA,jazz,240:00,460.8,92.2,500.0,100.0,-39.2,-7.8,0.5,0.75,10.9,0.35,0.714,0.526,19.608,19.6,0.412,0.466,1.0,0.984,20.4,102.0,85.0,102.0,0.446
0022200930,1610612759,San Antonio,Spurs,SAS,spurs,240:00,500.0,100.0,460.8,92.2,39.2,7.8,0.59,1.64,16.3,0.286,0.65,0.474,13.725,13.7,0.473,0.5,1.0,0.966,20.4,102.0,85.0,102.0,0.554
0022200924,1610612751,Brooklyn,Nets,BKN,nets,240:00,486.0,97.2,546.3,109.3,-60.3,-12.1,0.694,1.39,18.2,0.1,0.69,0.417,16.822,16.8,0.506,0.553,1.0,0.973,21.5,107.5,89.58,107.0,0.447
0022200924,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,546.3,109.3,486.0,97.2,60.3,12.1,0.64,1.88,20.3,0.31,0.9,0.583,15.741,15.7,0.559,0.55,1.0,0.96,21.5,107.5,89.58,108.0,0.553
0022200925,1610612761,Toronto,Raptors,TOR,raptors,240:00,553.2,110.6,526.9,105.4,26.3,5.3,0.684,2.17,18.2,0.39,0.806,0.547,12.766,12.8,0.484,0.508,1.0,0.966,18.7,93.5,77.92,94.0,0.495
0022200925,1610612741,Chicago,Bulls,CHI,bulls,240:00,526.9,105.4,553.2,110.6,-26.3,-5.3,0.757,1.4,21.9,0.194,0.61,0.453,21.505,21.5,0.592,0.624,1.0,0.97,18.7,93.5,77.92,93.0,0.505
0022200920,1610612755,Philadelphia,76ers,PHI,sixers,240:00,538.0,107.6,561.1,112.2,-23.1,-4.6,0.625,1.0,15.4,0.409,0.688,0.554,21.739,21.7,0.507,0.58,1.0,0.945,18.2,91.0,75.83,92.0,0.482
0022200920,1610612748,Miami,Heat,MIA,heat,240:00,561.1,112.2,538.0,107.6,23.1,4.6,0.6,1.62,16.7,0.313,0.591,0.446,14.444,14.4,0.525,0.557,1.0,0.99,18.2,91.0,75.83,90.0,0.518
0022200919,1610612766,Charlotte,Hornets,CHA,hornets,240:00,585.0,117.0,530.0,106.0,55.0,11.0,0.558,1.41,17.8,0.279,0.722,0.526,17.0,17.0,0.596,0.631,1.0,0.973,20.0,100.0,83.33,100.0,0.56
0022200919,1610612765,Detroit,Pistons,DET,pistons,240:00,530.0,106.0,585.0,117.0,-55.0,-11.0,0.429,2.0,13.6,0.278,0.721,0.474,9.0,9.0,0.473,0.51,1.0,0.991,20.0,100.0,83.33,100.0,0.44
0022200922,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,489.5,97.9,531.6,106.3,-42.1,-8.4,0.676,1.35,17.8,0.25,0.681,0.473,17.895,17.9,0.487,0.54,1.0,0.981,19.0,95.0,79.17,95.0,0.459
0022200922,1610612753,Orlando,Magic,ORL,magic,240:00,531.6,106.3,489.5,97.9,42.1,8.4,0.583,1.24,16.0,0.319,0.75,0.527,17.895,17.9,0.513,0.558,1.0,0.964,19.0,95.0,79.17,95.0,0.541
0022200921,1610612752,New York,Knicks,NYK,knicks,240:00,579.8,116.0,494.7,98.9,85.1,17.0,0.541,1.33,15.6,0.318,0.813,0.576,15.957,16.0,0.551,0.586,1.0,0.954,18.9,94.5,78.75,94.0,0.581
0022200921,1610612738,Boston,Celtics,BOS,celtics,240:00,494.7,98.9,579.8,116.0,-85.1,-17.0,0.568,1.75,16.8,0.188,0.682,0.424,12.632,12.6,0.494,0.521,1.0,0.971,18.9,94.5,78.75,95.0,0.419
0022200913,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,534.7,106.9,549.5,109.9,-14.9,-3.0,0.538,1.24,15.2,0.281,0.655,0.47,16.832,16.8,0.527,0.545,1.0,0.974,20.2,101.0,84.17,101.0,0.434
0022200913,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,549.5,109.9,534.7,106.9,14.9,3.0,0.595,2.27,17.1,0.345,0.719,0.53,10.891,10.9,0.464,0.508,1.0,0.975,20.2,101.0,84.17,101.0,0.566
0022200914,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,608.2,121.6,479.4,95.9,128.9,25.8,0.705,2.21,22.8,0.195,0.729,0.51,14.433,14.4,0.631,0.654,1.0,0.971,19.4,97.0,80.83,97.0,0.662
0022200914,1610612761,Toronto,Raptors,TOR,raptors,240:00,479.4,95.9,608.2,121.6,-128.9,-25.8,0.528,1.36,14.4,0.271,0.805,0.49,14.433,14.4,0.435,0.467,1.0,0.991,19.4,97.0,80.83,97.0,0.338
0022200918,1610612743,Denver,Nuggets,DEN,nuggets,265:00,609.1,121.8,568.8,113.8,40.3,8.1,0.714,2.19,21.6,0.333,0.863,0.598,14.545,14.5,0.578,0.611,1.0,0.969,19.83,99.17,82.64,110.0,0.549
0022200918,1610612746,LA,Clippers,LAC,clippers,265:00,568.8,113.8,609.1,121.8,-40.3,-8.1,0.545,1.85,17.3,0.137,0.667,0.402,11.927,11.9,0.55,0.601,1.0,0.983,19.83,99.17,82.64,109.0,0.451
0022200910,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,547.4,109.5,537.2,107.4,10.1,2.0,0.395,1.25,11.9,0.296,0.617,0.465,12.632,12.6,0.511,0.54,1.0,0.964,18.9,94.5,78.75,95.0,0.51
0022200910,1610612756,Phoenix,Suns,PHX,suns,240:00,537.2,107.4,547.4,109.5,-10.1,-2.0,0.525,1.75,15.2,0.383,0.704,0.535,12.766,12.8,0.463,0.482,1.0,0.991,18.9,94.5,78.75,94.0,0.49
0022200915,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,563.7,112.7,620.0,124.0,-56.3,-11.3,0.585,1.71,17.4,0.25,0.659,0.446,13.725,13.7,0.57,0.598,1.0,0.965,20.2,101.0,84.17,102.0,0.457
0022200915,1610612758,Sacramento,Kings,SAC,kings,240:00,620.0,124.0,563.7,112.7,56.3,11.3,0.711,1.6,21.8,0.341,0.75,0.554,20.0,20.0,0.635,0.649,1.0,0.983,20.2,101.0,84.17,100.0,0.543
0022200916,1610612744,Golden State,Warriors,GSW,warriors,240:00,534.3,106.9,509.8,102.0,24.5,4.9,0.59,1.28,16.0,0.345,0.737,0.545,17.647,17.6,0.511,0.541,1.0,0.967,20.4,102.0,85.0,102.0,0.531
0022200916,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,509.8,102.0,534.3,106.9,-24.5,-4.9,0.684,1.63,18.2,0.263,0.655,0.455,15.686,15.7,0.517,0.524,1.0,0.974,20.4,102.0,85.0,102.0,0.469
0022200912,1610612741,Chicago,Bulls,CHI,bulls,240:00,586.2,117.2,460.7,92.1,125.5,25.1,0.525,1.91,17.8,0.244,0.667,0.478,12.644,12.6,0.557,0.59,1.0,0.959,17.6,88.0,73.33,87.0,0.626
0022200912,1610612764,Washington,Wizards,WAS,wizards,240:00,460.7,92.1,586.2,117.2,-125.5,-25.1,0.688,1.38,17.2,0.333,0.756,0.522,17.978,18.0,0.461,0.476,1.0,0.962,17.6,88.0,73.33,89.0,0.374
0022200917,1610612757,Portland,Trail Blazers,POR,blazers,240:00,661.6,132.3,564.4,112.9,97.3,19.5,0.476,1.43,15.9,0.184,0.567,0.418,14.141,14.1,0.675,0.709,1.0,0.991,20.0,100.0,83.33,99.0,0.589
0022200917,1610612745,Houston,Rockets,HOU,rockets,240:00,564.4,112.9,661.6,132.3,-97.3,-19.5,0.533,1.71,16.1,0.433,0.816,0.582,13.861,13.9,0.485,0.514,1.0,0.984,20.0,100.0,83.33,101.0,0.411
0022200911,1610612737,Atlanta,Hawks,ATL,hawks,240:00,626.2,125.2,604.8,121.0,21.5,4.3,0.444,1.25,14.4,0.333,0.795,0.554,15.534,15.5,0.589,0.63,1.0,0.992,20.8,104.0,86.67,103.0,0.486
0022200911,1610612751,Brooklyn,Nets,BKN,nets,240:00,604.8,121.0,626.2,125.2,-21.5,-4.3,0.465,2.0,15.0,0.205,0.667,0.446,9.524,9.5,0.575,0.637,1.0,0.965,20.8,104.0,86.67,105.0,0.514
0022200908,1610612755,Philadelphia,76ers,PHI,sixers,240:00,551.5,110.3,572.9,114.6,-21.4,-4.3,0.543,1.9,15.0,0.234,0.778,0.5,10.309,10.3,0.506,0.573,1.0,0.963,19.3,96.5,80.42,97.0,0.513
0022200908,1610612738,Boston,Celtics,BOS,celtics,240:00,572.9,114.6,551.5,110.3,21.4,4.3,0.465,1.54,15.9,0.222,0.766,0.5,13.542,13.5,0.593,0.603,1.0,0.972,19.3,96.5,80.42,96.0,0.487
0022200907,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,560.0,112.0,479.6,95.9,80.4,16.1,0.556,2.08,18.1,0.275,0.782,0.538,12.0,12.0,0.553,0.568,1.0,0.973,19.8,99.0,82.5,100.0,0.592
0022200907,1610612743,Denver,Nuggets,DEN,nuggets,240:00,479.6,95.9,560.0,112.0,-80.4,-16.1,0.611,1.47,16.7,0.218,0.725,0.462,15.306,15.3,0.466,0.494,1.0,1.0,19.8,99.0,82.5,98.0,0.408
0022200906,1610612752,New York,Knicks,NYK,knicks,240:00,615.4,123.1,509.6,101.9,105.8,21.2,0.533,1.26,16.9,0.318,0.754,0.578,18.269,18.3,0.619,0.652,1.0,0.983,20.8,104.0,86.67,104.0,0.572
0022200906,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,509.6,101.9,615.4,123.1,-105.8,-21.2,0.625,3.57,17.2,0.246,0.682,0.422,6.731,6.7,0.431,0.476,1.0,0.983,20.8,104.0,86.67,104.0,0.428
0022200905,1610612753,Orlando,Magic,ORL,magic,240:00,540.0,108.0,593.1,118.6,-53.1,-10.6,0.457,1.14,11.7,0.368,0.745,0.554,14.0,14.0,0.422,0.506,1.0,0.992,20.2,101.0,84.17,100.0,0.416
0022200905,1610612754,Indiana,Pacers,IND,pacers,240:00,593.1,118.6,540.0,108.0,53.1,10.6,0.729,3.5,23.2,0.255,0.632,0.446,9.804,9.8,0.561,0.575,1.0,0.948,20.2,101.0,84.17,102.0,0.584
0022200909,1610612762,Utah,Jazz,UTA,jazz,240:00,578.4,115.7,495.1,99.0,83.3,16.7,0.674,1.81,19.6,0.327,0.733,0.545,15.686,15.7,0.522,0.566,1.0,0.983,20.5,102.5,85.42,102.0,0.618
0022200909,1610612759,San Antonio,Spurs,SAS,spurs,240:00,495.1,99.0,578.4,115.7,-83.3,-16.7,0.553,2.1,15.1,0.267,0.673,0.455,9.709,9.7,0.438,0.48,1.0,0.975,20.5,102.5,85.42,103.0,0.382
0022200904,1610612766,Charlotte,Hornets,CHA,hornets,240:00,519.2,103.8,495.2,99.0,24.0,4.8,0.526,1.33,14.7,0.235,0.78,0.505,14.423,14.4,0.489,0.541,1.0,0.983,20.8,104.0,86.67,104.0,0.538
0022200904,1610612748,Miami,Heat,MIA,heat,240:00,495.2,99.0,519.2,103.8,-24.0,-4.8,0.75,1.33,17.4,0.22,0.765,0.495,17.308,17.3,0.469,0.542,1.0,0.974,20.8,104.0,86.67,104.0,0.462
0022200903,1610612765,Detroit,Pistons,DET,pistons,240:00,469.1,93.8,484.7,96.9,-15.6,-3.1,0.684,1.63,18.2,0.339,0.762,0.557,16.495,16.5,0.436,0.454,1.0,0.966,19.5,97.5,81.25,97.0,0.488
0022200903,1610612761,Toronto,Raptors,TOR,raptors,240:00,484.7,96.9,469.1,93.8,15.6,3.1,0.667,2.75,16.3,0.238,0.661,0.443,8.163,8.2,0.415,0.461,1.0,0.973,19.5,97.5,81.25,98.0,0.512
0022200900,1610612741,Chicago,Bulls,CHI,bulls,240:00,668.4,133.7,435.0,87.0,233.4,46.7,0.5,2.27,18.4,0.295,0.865,0.604,11.224,11.2,0.636,0.653,1.0,0.982,19.8,99.0,82.5,98.0,0.74
0022200900,1610612751,Brooklyn,Nets,BKN,nets,240:00,435.0,87.0,668.4,133.7,-233.4,-46.7,0.7,1.5,16.4,0.135,0.705,0.396,14.0,14.0,0.444,0.487,1.0,0.953,19.8,99.0,82.5,100.0,0.26
0022200899,1610612756,Phoenix,Suns,PHX,suns,240:00,620.0,124.0,575.0,115.0,45.0,9.0,0.548,2.09,16.7,0.294,0.702,0.509,11.0,11.0,0.544,0.596,1.0,0.991,20.0,100.0,83.33,100.0,0.538
0022200899,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,575.0,115.0,620.0,124.0,-45.0,-9.0,0.659,3.0,18.8,0.298,0.706,0.491,9.0,9.0,0.511,0.545,1.0,0.983,20.0,100.0,83.33,100.0,0.462
0022200895,1610612764,Washington,Wizards,WAS,wizards,240:00,561.9,112.4,599.0,119.8,-37.1,-7.4,0.641,1.32,19.1,0.225,0.673,0.472,19.588,19.6,0.614,0.647,1.0,0.953,19.3,96.5,80.42,97.0,0.481
0022200895,1610612752,New York,Knicks,NYK,knicks,240:00,599.0,119.8,561.9,112.4,37.1,7.4,0.467,1.75,15.8,0.327,0.775,0.528,12.5,12.5,0.554,0.581,1.0,0.991,19.3,96.5,80.42,96.0,0.519
0022200902,1610612746,LA,Clippers,LAC,clippers,290:00,667.9,133.6,676.9,135.4,-9.0,-1.8,0.661,1.56,21.7,0.238,0.72,0.5,19.084,19.1,0.735,0.769,1.0,0.972,21.6,108.0,90.0,131.0,0.495
0022200902,1610612758,Sacramento,Kings,SAC,kings,290:00,676.9,135.4,667.9,133.6,9.0,1.8,0.508,2.2,18.6,0.28,0.762,0.5,11.538,11.5,0.667,0.696,1.0,0.986,21.6,108.0,90.0,130.0,0.505
0022200897,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,603.8,120.8,467.0,93.4,136.8,27.4,0.574,2.25,18.4,0.269,0.828,0.564,11.321,11.3,0.577,0.602,1.0,0.967,21.2,106.0,88.33,106.0,0.622
0022200897,1610612748,Miami,Heat,MIA,heat,240:00,467.0,93.4,603.8,120.8,-136.8,-27.4,0.583,2.1,15.3,0.172,0.731,0.436,9.434,9.4,0.44,0.481,1.0,0.983,21.2,106.0,88.33,106.0,0.378
0022200898,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,538.1,107.6,570.8,114.2,-32.7,-6.5,0.543,1.56,17.9,0.192,0.765,0.476,15.238,15.2,0.554,0.565,1.0,0.983,21.1,105.5,87.92,105.0,0.45
0022200898,1610612766,Charlotte,Hornets,CHA,hornets,240:00,570.8,114.2,538.1,107.6,32.7,6.5,0.581,2.27,17.5,0.235,0.808,0.524,10.377,10.4,0.522,0.58,1.0,0.975,21.1,105.5,87.92,106.0,0.55
0022200901,1610612744,Golden State,Warriors,GSW,warriors,240:00,610.5,122.1,520.6,104.1,89.9,18.0,0.73,1.42,20.6,0.214,0.746,0.525,20.0,20.0,0.641,0.675,1.0,0.99,19.2,96.0,80.0,95.0,0.548
0022200901,1610612745,Houston,Rockets,HOU,rockets,240:00,520.6,104.1,610.5,122.1,-89.9,-18.0,0.639,3.29,17.0,0.254,0.786,0.475,7.216,7.2,0.451,0.497,1.0,0.964,19.2,96.0,80.0,97.0,0.452
0022200896,1610612737,Atlanta,Hawks,ATL,hawks,240:00,660.2,132.0,577.7,115.5,82.5,16.5,0.56,2.0,20.1,0.222,0.792,0.548,13.592,13.6,0.676,0.715,1.0,0.982,20.6,103.0,85.83,103.0,0.597
0022200896,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,577.7,115.5,660.2,132.0,-82.5,-16.5,0.5,1.82,15.0,0.208,0.778,0.452,10.68,10.7,0.528,0.591,1.0,0.991,20.6,103.0,85.83,103.0,0.403
0022200888,1610612753,Orlando,Magic,ORL,magic,240:00,534.7,106.9,514.6,102.9,20.1,4.0,0.692,1.93,18.5,0.305,0.766,0.509,13.861,13.9,0.474,0.514,1.0,0.983,20.4,102.0,85.0,101.0,0.519
0022200888,1610612765,Detroit,Pistons,DET,pistons,240:00,514.6,102.9,534.7,106.9,-20.1,-4.0,0.595,1.05,16.3,0.234,0.695,0.491,20.388,20.4,0.562,0.593,1.0,0.956,20.4,102.0,85.0,103.0,0.481
0022200894,1610612758,Sacramento,Kings,SAC,kings,240:00,652.0,130.4,568.6,113.7,83.3,16.7,0.574,1.5,18.9,0.341,0.745,0.565,17.647,17.6,0.635,0.674,1.0,1.0,20.4,102.0,85.0,102.0,0.589
0022200894,1610612757,Portland,Trail Blazers,POR,blazers,240:00,568.6,113.7,652.0,130.4,-83.3,-16.7,0.605,2.0,18.6,0.255,0.659,0.435,12.745,12.7,0.548,0.577,1.0,0.982,20.4,102.0,85.0,102.0,0.411
0022200886,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,592.4,118.5,611.7,122.3,-19.3,-3.9,0.558,2.18,18.0,0.347,0.604,0.474,11.957,12.0,0.511,0.552,1.0,0.982,18.6,93.0,77.5,92.0,0.472
0022200886,1610612743,Denver,Nuggets,DEN,nuggets,240:00,611.7,122.3,592.4,118.5,19.3,3.9,0.769,1.88,21.1,0.396,0.653,0.526,17.021,17.0,0.565,0.611,1.0,0.982,18.6,93.0,77.5,94.0,0.528
0022200887,1610612754,Indiana,Pacers,IND,pacers,265:00,657.1,131.4,682.7,136.5,-25.5,-5.1,0.673,2.2,21.7,0.304,0.569,0.443,14.286,14.3,0.638,0.666,1.0,0.975,18.93,94.64,78.87,105.0,0.48
0022200887,1610612738,Boston,Celtics,BOS,celtics,265:00,682.7,136.5,657.1,131.4,25.5,5.1,0.608,2.07,19.7,0.431,0.696,0.557,14.423,14.4,0.606,0.643,1.0,0.984,18.93,94.64,78.87,104.0,0.52
0022200893,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,590.5,118.1,528.6,105.7,61.9,12.4,0.714,1.88,19.9,0.327,0.706,0.547,15.238,15.2,0.581,0.614,1.0,0.967,21.0,105.0,87.5,105.0,0.601
0022200893,1610612744,Golden State,Warriors,GSW,warriors,240:00,528.6,105.7,590.5,118.1,-61.9,-12.4,0.6,2.4,16.1,0.294,0.673,0.453,9.524,9.5,0.448,0.486,1.0,0.984,21.0,105.0,87.5,105.0,0.399
0022200891,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,703.0,140.6,568.6,113.7,134.3,26.9,0.587,3.86,20.3,0.122,0.745,0.455,6.931,6.9,0.695,0.726,1.0,0.981,20.3,101.5,84.58,101.0,0.594
0022200891,1610612759,San Antonio,Spurs,SAS,spurs,240:00,568.6,113.7,703.0,140.6,-134.3,-26.9,0.667,1.76,20.8,0.255,0.878,0.545,16.667,16.7,0.581,0.603,1.0,0.965,20.3,101.5,84.58,102.0,0.406
0022200890,1610612761,Toronto,Raptors,TOR,raptors,240:00,563.7,112.7,534.0,106.8,29.7,5.9,0.395,1.42,12.9,0.255,0.813,0.525,11.765,11.8,0.516,0.558,1.0,0.983,20.5,102.5,85.42,102.0,0.51
0022200890,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,534.0,106.8,563.7,112.7,-29.7,-5.9,0.59,1.77,17.0,0.188,0.745,0.475,12.621,12.6,0.542,0.579,1.0,0.973,20.5,102.5,85.42,103.0,0.49
0022200889,1610612755,Philadelphia,76ers,PHI,sixers,240:00,550.0,110.0,525.0,105.0,25.0,5.0,0.735,2.08,18.0,0.269,0.696,0.491,12.0,12.0,0.482,0.551,1.0,0.965,20.0,100.0,83.33,100.0,0.519
0022200889,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,525.0,105.0,550.0,110.0,-25.0,-5.0,0.647,2.0,15.8,0.304,0.731,0.509,11.0,11.0,0.431,0.511,1.0,0.983,20.0,100.0,83.33,100.0,0.481
0022200892,1610612762,Utah,Jazz,UTA,jazz,265:00,535.7,107.1,536.0,107.2,-0.3,-0.1,0.619,1.18,16.1,0.417,0.643,0.538,19.643,19.6,0.485,0.536,1.0,0.978,20.2,100.98,84.15,112.0,0.519
0022200892,1610612760,Oklahoma City,Thunder,OKC,thunder,265:00,536.0,107.2,535.7,107.1,0.3,0.1,0.511,2.09,14.6,0.357,0.583,0.462,9.91,9.9,0.438,0.48,1.0,0.993,20.2,100.98,84.15,111.0,0.481
0022200885,1610612756,Phoenix,Suns,PHX,suns,240:00,540.4,108.1,585.9,117.2,-45.5,-9.1,0.714,2.14,21.4,0.245,0.744,0.478,14.141,14.1,0.534,0.557,1.0,0.973,19.8,99.0,82.5,99.0,0.446
0022200885,1610612746,LA,Clippers,LAC,clippers,240:00,585.9,117.2,540.4,108.1,45.5,9.1,0.725,2.07,21.0,0.256,0.755,0.522,14.141,14.1,0.555,0.618,1.0,0.991,19.8,99.0,82.5,99.0,0.554
0022200884,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,514.6,102.9,553.4,110.7,-38.8,-7.8,0.538,1.17,14.6,0.351,0.704,0.523,17.476,17.5,0.453,0.506,1.0,0.984,20.6,103.0,85.83,103.0,0.446
0022200884,1610612764,Washington,Wizards,WAS,wizards,240:00,553.4,110.7,514.6,102.9,38.8,7.8,0.581,1.56,17.4,0.296,0.649,0.477,15.534,15.5,0.526,0.556,1.0,0.975,20.6,103.0,85.83,103.0,0.554
0022200883,1610612741,Chicago,Bulls,CHI,bulls,240:00,526.3,105.3,589.5,117.9,-63.2,-12.6,0.514,3.17,14.3,0.306,0.776,0.514,6.316,6.3,0.433,0.471,1.0,0.974,19.0,95.0,79.17,95.0,0.411
0022200883,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,589.5,117.9,526.3,105.3,63.2,12.6,0.6,2.67,18.5,0.224,0.694,0.486,9.474,9.5,0.557,0.584,1.0,0.972,19.0,95.0,79.17,95.0,0.589
0022200875,1610612755,Philadelphia,76ers,PHI,sixers,240:00,641.3,128.3,608.7,121.7,32.6,6.5,0.615,2.0,18.9,0.282,0.767,0.537,13.043,13.0,0.583,0.65,1.0,0.971,18.4,92.0,76.67,92.0,0.515
0022200875,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,608.7,121.7,641.3,128.3,-32.6,-6.5,0.561,2.88,18.4,0.233,0.718,0.463,8.696,8.7,0.561,0.602,1.0,0.98,18.4,92.0,76.67,92.0,0.485
0022200876,1610612737,Atlanta,Hawks,ATL,hawks,240:00,500.0,100.0,598.0,119.6,-98.0,-19.6,0.625,5.0,18.4,0.169,0.712,0.423,4.95,5.0,0.438,0.475,1.0,0.991,20.3,101.5,84.58,101.0,0.449
